"Timestamp","FCU-00-04  PIR Log","FCU-00-04   Enable Log","FCU-00-04  Status Log"
"1/01/2020 5:20:50 AM","0.00","1.00","0.00"
"1/01/2020 5:13:03 AM","0.00","0.00","0.00"
"1/01/2020 5:13:00 AM","0.00","0.00","1.00"
"1/01/2020 5:07:28 AM","0.00","1.00","1.00"
"1/01/2020 5:07:20 AM","0.00","1.00","0.00"
"1/01/2020 5:06:45 AM","0.00","0.00","0.00"
"1/01/2020 5:06:40 AM","0.00","0.00","1.00"
"1/01/2020 5:06:32 AM","0.00","1.00","1.00"
"1/01/2020 5:06:30 AM","0.00","1.00","0.00"
"30/12/2019 9:32:33 PM","0.00","0.00","0.00"
"30/12/2019 9:32:30 PM","0.00","0.00","1.00"
"30/12/2019 10:10:53 AM","0.00","1.00","1.00"
"30/12/2019 10:10:50 AM","0.00","1.00","0.00"
"30/12/2019 10:10:45 AM","0.00","0.00","0.00"
"30/12/2019 10:10:40 AM","0.00","0.00","1.00"
"30/12/2019 10:10:32 AM","0.00","1.00","1.00"
"30/12/2019 10:10:30 AM","0.00","1.00","0.00"
"30/12/2019 1:45:22 AM","0.00","0.00","0.00"
"29/12/2019 9:38:22 PM","0.00","0.00","0.00"
"29/12/2019 9:38:20 PM","0.00","0.00","1.00"
"29/12/2019 9:37:53 PM","0.00","1.00","1.00"
"29/12/2019 9:37:50 PM","0.00","1.00","0.00"
"29/12/2019 9:37:32 PM","0.00","0.00","0.00"
"29/12/2019 9:37:30 PM","0.00","0.00","1.00"
"29/12/2019 3:32:53 PM","0.00","1.00","1.00"
"29/12/2019 3:32:50 PM","0.00","1.00","0.00"
"29/12/2019 3:32:45 PM","0.00","0.00","0.00"
"29/12/2019 3:32:40 PM","0.00","0.00","1.00"
"29/12/2019 3:32:32 PM","0.00","1.00","1.00"
"29/12/2019 3:32:30 PM","0.00","1.00","0.00"
"28/12/2019 7:13:13 PM","0.00","0.00","0.00"
"28/12/2019 7:13:10 PM","0.00","0.00","1.00"
"28/12/2019 2:59:42 PM","0.00","1.00","1.00"
"28/12/2019 2:59:40 PM","0.00","1.00","0.00"
"27/12/2019 7:43:43 PM","0.00","0.00","0.00"
"27/12/2019 7:43:40 PM","0.00","0.00","1.00"
"27/12/2019 7:43:23 PM","0.00","1.00","1.00"
"27/12/2019 7:43:20 PM","0.00","1.00","0.00"
"27/12/2019 7:43:13 PM","0.00","0.00","0.00"
"27/12/2019 7:43:10 PM","0.00","0.00","1.00"
"27/12/2019 7:16:23 PM","0.00","1.00","1.00"
"27/12/2019 7:16:20 PM","0.00","1.00","0.00"
"27/12/2019 7:16:15 PM","0.00","0.00","0.00"
"27/12/2019 7:16:10 PM","0.00","0.00","1.00"
"27/12/2019 7:15:43 PM","0.00","1.00","1.00"
"27/12/2019 7:15:40 PM","0.00","1.00","0.00"
"27/12/2019 7:15:35 PM","0.00","0.00","0.00"
"27/12/2019 7:15:30 PM","0.00","0.00","1.00"
"27/12/2019 7:15:22 PM","0.00","1.00","1.00"
"27/12/2019 7:15:20 PM","0.00","1.00","0.00"
"27/12/2019 8:51:53 AM","0.00","0.00","0.00"
"27/12/2019 8:51:50 AM","0.00","0.00","1.00"
"27/12/2019 8:47:53 AM","0.00","1.00","1.00"
"27/12/2019 8:47:50 AM","0.00","1.00","0.00"
"27/12/2019 8:47:35 AM","0.00","0.00","0.00"
"27/12/2019 8:47:30 AM","0.00","0.00","1.00"
"27/12/2019 8:47:23 AM","0.00","1.00","1.00"
"27/12/2019 8:47:20 AM","0.00","1.00","0.00"
"27/12/2019 8:46:55 AM","0.00","0.00","0.00"
"27/12/2019 8:46:50 AM","0.00","0.00","1.00"
"27/12/2019 8:46:48 AM","0.00","1.00","1.00"
"27/12/2019 8:46:40 AM","0.00","1.00","0.00"
"27/12/2019 8:46:15 AM","0.00","0.00","0.00"
"27/12/2019 8:46:10 AM","0.00","0.00","1.00"
"27/12/2019 8:46:03 AM","0.00","1.00","1.00"
"27/12/2019 8:46:00 AM","0.00","1.00","0.00"
"27/12/2019 8:45:45 AM","0.00","0.00","0.00"
"27/12/2019 8:45:40 AM","0.00","0.00","1.00"
"27/12/2019 8:45:23 AM","0.00","1.00","1.00"
"27/12/2019 8:45:20 AM","0.00","1.00","0.00"
"27/12/2019 8:44:34 AM","0.00","0.00","0.00"
"27/12/2019 8:44:30 AM","0.00","0.00","1.00"
"27/12/2019 8:43:13 AM","0.00","1.00","1.00"
"27/12/2019 8:43:10 AM","0.00","1.00","0.00"
"27/12/2019 8:42:55 AM","0.00","0.00","0.00"
"27/12/2019 8:42:50 AM","0.00","0.00","1.00"
"27/12/2019 8:42:43 AM","0.00","1.00","1.00"
"27/12/2019 8:42:40 AM","0.00","1.00","0.00"
"27/12/2019 8:42:25 AM","0.00","0.00","0.00"
"27/12/2019 8:42:20 AM","0.00","0.00","1.00"
"27/12/2019 8:42:13 AM","0.00","1.00","1.00"
"27/12/2019 8:42:10 AM","0.00","1.00","0.00"
"27/12/2019 8:41:55 AM","0.00","0.00","0.00"
"27/12/2019 8:41:50 AM","0.00","0.00","1.00"
"27/12/2019 8:41:32 AM","0.00","1.00","1.00"
"27/12/2019 8:41:30 AM","0.00","1.00","0.00"
"27/12/2019 8:12:03 AM","0.00","0.00","0.00"
"27/12/2019 8:12:00 AM","0.00","0.00","1.00"
"27/12/2019 8:08:12 AM","0.00","1.00","1.00"
"27/12/2019 8:08:10 AM","0.00","1.00","0.00"
"27/12/2019 8:04:13 AM","0.00","0.00","0.00"
"27/12/2019 8:04:10 AM","0.00","0.00","1.00"
"27/12/2019 8:04:03 AM","0.00","1.00","1.00"
"27/12/2019 8:04:00 AM","0.00","1.00","0.00"
"27/12/2019 8:03:53 AM","0.00","0.00","0.00"
"27/12/2019 8:03:50 AM","0.00","0.00","1.00"
"27/12/2019 7:59:13 AM","0.00","1.00","1.00"
"27/12/2019 7:59:10 AM","0.00","1.00","0.00"
"27/12/2019 7:58:54 AM","0.00","0.00","0.00"
"27/12/2019 7:58:50 AM","0.00","0.00","1.00"
"27/12/2019 7:58:33 AM","0.00","1.00","1.00"
"27/12/2019 7:58:30 AM","0.00","1.00","0.00"
"27/12/2019 7:57:33 AM","0.00","0.00","0.00"
"27/12/2019 7:57:30 AM","0.00","0.00","1.00"
"27/12/2019 7:57:23 AM","0.00","1.00","1.00"
"27/12/2019 7:57:20 AM","0.00","1.00","0.00"
"27/12/2019 7:57:13 AM","0.00","0.00","0.00"
"27/12/2019 7:57:10 AM","0.00","0.00","1.00"
"27/12/2019 7:56:23 AM","0.00","1.00","1.00"
"27/12/2019 7:56:20 AM","0.00","1.00","0.00"
"27/12/2019 7:56:13 AM","0.00","0.00","0.00"
"27/12/2019 7:56:10 AM","0.00","0.00","1.00"
"27/12/2019 7:54:53 AM","0.00","1.00","1.00"
"27/12/2019 7:54:50 AM","0.00","1.00","0.00"
"27/12/2019 7:54:45 AM","0.00","0.00","0.00"
"27/12/2019 7:54:40 AM","0.00","0.00","1.00"
"27/12/2019 7:54:38 AM","0.00","1.00","1.00"
"27/12/2019 7:54:30 AM","0.00","1.00","0.00"
"27/12/2019 7:53:14 AM","0.00","0.00","0.00"
"27/12/2019 7:53:10 AM","0.00","0.00","1.00"
"27/12/2019 7:52:53 AM","0.00","1.00","1.00"
"27/12/2019 7:52:50 AM","0.00","1.00","0.00"
"27/12/2019 7:52:45 AM","0.00","0.00","0.00"
"27/12/2019 7:52:40 AM","0.00","0.00","1.00"
"27/12/2019 7:52:33 AM","0.00","1.00","1.00"
"27/12/2019 7:52:30 AM","0.00","1.00","0.00"
"27/12/2019 7:52:15 AM","0.00","0.00","0.00"
"27/12/2019 7:52:10 AM","0.00","0.00","1.00"
"27/12/2019 7:51:43 AM","0.00","1.00","1.00"
"27/12/2019 7:51:40 AM","0.00","1.00","0.00"
"27/12/2019 7:51:35 AM","0.00","0.00","0.00"
"27/12/2019 7:51:30 AM","0.00","0.00","1.00"
"27/12/2019 7:51:23 AM","0.00","1.00","1.00"
"27/12/2019 7:51:20 AM","0.00","1.00","0.00"
"27/12/2019 7:51:15 AM","0.00","0.00","0.00"
"27/12/2019 7:51:10 AM","0.00","0.00","1.00"
"27/12/2019 7:50:44 AM","0.00","1.00","1.00"
"27/12/2019 7:50:40 AM","0.00","1.00","0.00"
"27/12/2019 7:49:45 AM","0.00","0.00","0.00"
"27/12/2019 7:49:40 AM","0.00","0.00","1.00"
"27/12/2019 7:49:33 AM","0.00","1.00","1.00"
"27/12/2019 7:49:30 AM","0.00","1.00","0.00"
"27/12/2019 7:48:24 AM","0.00","0.00","0.00"
"27/12/2019 7:48:20 AM","0.00","0.00","1.00"
"27/12/2019 7:48:13 AM","0.00","1.00","1.00"
"27/12/2019 7:48:10 AM","0.00","1.00","0.00"
"27/12/2019 7:47:23 AM","0.00","0.00","0.00"
"27/12/2019 7:47:20 AM","0.00","0.00","1.00"
"27/12/2019 7:47:03 AM","0.00","1.00","1.00"
"27/12/2019 7:47:00 AM","0.00","1.00","0.00"
"27/12/2019 7:46:53 AM","0.00","0.00","0.00"
"27/12/2019 7:46:50 AM","0.00","0.00","1.00"
