"Timestamp","VM Carpark Lighting Hour Meter Trend Log","VM Carpark Power Hour Meter Trend Log","VM Mechanical Hour Meter Trend Log","VM Tenant Lighting Hour Meter Trend Log","VM Tenant Power Hour Meter Trend Log","VM Lifts Hour Meter Trend Log"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"
"17/02/2019 3:00:00 PM","27.25","4.79","115.13","31.81","88.25","1.93","","","","","","",""
"17/02/2019 2:00:00 PM","23.69","4.88","114.38","33.25","86.25","1.84","","","","","","",""
"17/02/2019 1:00:00 PM","20.81","4.77","96.88","35.63","88.75","1.80","","","","","","",""
"17/02/2019 12:00:00 PM","29.66","4.77","84.00","30.19","88.13","1.91","","","","","","",""
"17/02/2019 11:00:00 AM","19.13","4.77","80.00","24.94","89.00","1.67","","","","","","",""
"17/02/2019 10:00:00 AM","13.78","4.88","68.63","26.13","94.25","1.66","","","","","","",""
"17/02/2019 9:00:00 AM","17.75","4.78","42.00","24.94","100.75","1.60","","","","","","",""
"17/02/2019 8:00:00 AM","10.47","4.77","58.88","14.00","99.63","1.56","","","","","","",""
"17/02/2019 7:00:00 AM","10.53","4.84","32.75","13.38","93.38","1.57","","","","","","",""
"17/02/2019 6:00:00 AM","9.56","4.98","32.88","13.13","98.50","1.56","","","","","","",""
"17/02/2019 5:00:00 AM","14.50","4.75","39.88","13.31","100.50","1.56","","","","","","",""
"17/02/2019 4:00:00 AM","17.56","4.87","38.50","13.13","100.50","1.57","","","","","","",""
"17/02/2019 3:00:00 AM","22.94","4.75","33.50","13.50","102.38","1.56","","","","","","",""
"17/02/2019 2:00:00 AM","22.19","4.73","53.75","16.50","97.88","1.58","","","","","","",""
"17/02/2019 1:00:00 AM","9.13","4.86","60.00","28.81","98.50","1.63","","","","","","",""
"17/02/2019 12:00:00 AM","12.38","4.78","61.25","29.44","98.50","1.61","","","","","","",""
"16/02/2019 11:00:00 PM","373,013.63","94,167.36","1,386,586.25","790,466.50","1,213,664.75","44,821.00","","","","","","",""
"16/02/2019 10:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"16/02/2019 9:00:00 PM","10.53","4.88","91.38","27.69","100.00","1.68","","","","","","",""
"16/02/2019 8:00:00 PM","15.94","4.74","106.38","32.31","101.50","1.76","","","","","","",""
"16/02/2019 7:00:00 PM","16.66","4.73","124.75","43.56","98.75","1.89","","","","","","",""
"16/02/2019 6:00:00 PM","20.84","4.73","121.00","50.06","91.63","1.93","","","","","","",""
"16/02/2019 5:00:00 PM","18.69","4.86","127.88","51.31","91.38","1.97","","","","","","",""
"16/02/2019 4:00:00 PM","20.13","4.77","106.00","57.81","93.25","2.02","","","","","","",""
"16/02/2019 3:00:00 PM","27.50","4.77","101.88","53.56","90.50","2.39","","","","","","",""
"16/02/2019 2:00:00 PM","17.75","4.76","90.75","37.69","87.13","1.90","","","","","","",""
"16/02/2019 1:00:00 PM","16.88","4.88","82.50","33.44","90.00","1.88","","","","","","",""
"16/02/2019 12:00:00 PM","24.47","4.77","82.63","30.00","88.88","1.75","","","","","","",""
"16/02/2019 11:00:00 AM","17.38","4.78","78.25","33.63","89.25","2.12","","","","","","",""
"16/02/2019 10:00:00 AM","15.28","4.89","86.75","29.75","95.13","1.72","","","","","","",""
"16/02/2019 9:00:00 AM","11.50","4.77","42.13","24.88","100.75","1.66","","","","","","",""
"16/02/2019 8:00:00 AM","12.63","4.77","34.88","13.63","99.50","1.57","","","","","","",""
"16/02/2019 7:00:00 AM","8.97","4.85","34.00","13.25","93.38","1.55","","","","","","",""
"16/02/2019 6:00:00 AM","11.94","4.99","35.75","13.94","98.25","1.56","","","","","","",""
"16/02/2019 5:00:00 AM","13.13","4.73","35.75","14.38","101.25","1.56","","","","","","",""
"16/02/2019 4:00:00 AM","20.69","4.77","38.75","15.94","98.38","1.59","","","","","","",""
"16/02/2019 3:00:00 AM","11.16","4.85","41.13","14.50","97.63","1.57","","","","","","",""
"16/02/2019 2:00:00 AM","17.22","4.75","47.00","16.19","95.00","1.57","","","","","","",""
"16/02/2019 1:00:00 AM","24.25","4.75","59.50","32.00","93.88","1.62","","","","","","",""
"16/02/2019 12:00:00 AM","27.69","4.91","63.50","41.63","95.88","1.68","","","","","","",""
"15/02/2019 11:00:00 PM","31.31","4.79","66.75","36.25","96.50","1.76","","","","","","",""
"15/02/2019 10:00:00 PM","32.47","4.88","79.25","43.88","96.13","1.76","","","","","","",""
"15/02/2019 9:00:00 PM","32.97","4.72","105.75","46.69","98.13","2.14","","","","","","",""
"15/02/2019 8:00:00 PM","33.72","4.89","117.75","66.56","100.88","3.11","","","","","","",""
"15/02/2019 7:00:00 PM","34.06","4.80","191.75","87.38","101.38","3.84","","","","","","",""
"15/02/2019 6:00:00 PM","34.00","4.77","206.38","94.19","100.38","4.30","","","","","","",""
"15/02/2019 5:00:00 PM","33.91","4.77","207.63","94.94","103.13","3.95","","","","","","",""
"15/02/2019 4:00:00 PM","34.00","4.85","200.38","91.94","107.50","4.36","","","","","","",""
"15/02/2019 3:00:00 PM","34.09","4.72","205.75","94.56","112.13","4.44","","","","","","",""
"15/02/2019 2:00:00 PM","33.91","4.75","183.75","95.38","109.88","4.77","","","","","","",""
"15/02/2019 1:00:00 PM","34.00","4.84","165.25","93.69","114.38","3.74","","","","","","",""
"15/02/2019 12:00:00 PM","34.03","4.75","159.63","91.44","111.13","4.76","","","","","","",""
"15/02/2019 11:00:00 AM","34.44","4.76","133.38","86.69","110.13","5.98","","","","","","",""
"15/02/2019 10:00:00 AM","34.41","4.73","114.38","75.13","105.25","5.80","","","","","","",""
"15/02/2019 9:00:00 AM","32.59","4.88","76.25","63.44","101.50","3.70","","","","","","",""
"15/02/2019 8:00:00 AM","27.19","4.77","74.25","47.88","99.63","2.22","","","","","","",""
"15/02/2019 7:00:00 AM","20.41","4.73","81.50","40.63","93.75","1.99","","","","","","",""
"15/02/2019 6:00:00 AM","30.13","5.08","69.25","35.88","97.38","1.71","","","","","","",""
"15/02/2019 5:00:00 AM","27.53","4.72","55.13","14.31","98.75","1.55","","","","","","",""
"15/02/2019 4:00:00 AM","28.50","4.73","40.88","14.38","99.75","1.57","","","","","","",""
"15/02/2019 3:00:00 AM","26.50","4.87","41.75","14.81","99.13","1.57","","","","","","",""
"15/02/2019 2:00:00 AM","28.94","4.77","54.00","16.63","96.00","1.72","","","","","","",""
"15/02/2019 1:00:00 AM","21.84","4.77","60.13","28.44","96.75","1.58","","","","","","",""
"15/02/2019 12:00:00 AM","25.63","4.92","65.88","34.13","96.63","1.73","","","","","","",""
"14/02/2019 11:00:00 PM","31.03","4.80","48.38","34.94","98.38","1.70","","","","","","",""
"14/02/2019 10:00:00 PM","31.69","4.87","74.25","42.56","98.13","2.05","","","","","","",""
"14/02/2019 9:00:00 PM","33.72","4.86","114.75","44.19","100.00","2.16","","","","","","",""
"14/02/2019 8:00:00 PM","34.09","4.84","125.75","74.31","104.50","2.97","","","","","","",""
"14/02/2019 7:00:00 PM","34.22","4.84","166.88","87.19","105.38","4.02","","","","","","",""
"14/02/2019 6:00:00 PM","34.28","4.81","165.88","95.13","106.88","4.54","","","","","","",""
"14/02/2019 5:00:00 PM","34.06","6.30","178.50","96.31","114.00","4.46","","","","","","",""
"14/02/2019 4:00:00 PM","34.13","6.28","162.25","100.13","117.25","5.14","","","","","","",""
"14/02/2019 3:00:00 PM","33.84","6.16","154.50","97.00","119.88","5.84","","","","","","",""
"14/02/2019 2:00:00 PM","34.28","6.16","156.63","96.63","117.25","4.54","","","","","","",""
"14/02/2019 1:00:00 PM","34.47","6.30","143.50","96.88","119.13","4.76","","","","","","",""
"14/02/2019 12:00:00 PM","371,481.00","93,876.49","1,380,569.75","787,449.63","1,207,726.00","44,662.39","","","","","","",""
"14/02/2019 11:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"14/02/2019 10:00:00 AM","34.75","6.32","84.63","79.44","109.00","6.99","","","","","","",""
"14/02/2019 9:00:00 AM","33.28","6.27","73.88","70.50","103.38","3.96","","","","","","",""
"14/02/2019 8:00:00 AM","31.72","6.25","84.75","55.75","101.38","2.04","","","","","","",""
"14/02/2019 7:00:00 AM","22.53","5.61","93.38","49.38","93.75","2.10","","","","","","",""
"14/02/2019 6:00:00 AM","27.19","6.25","49.25","35.94","98.13","1.91","","","","","","",""
"14/02/2019 5:00:00 AM","18.47","6.34","39.00","14.31","99.88","1.57","","","","","","",""
"14/02/2019 4:00:00 AM","23.53","6.21","41.88","15.13","100.13","1.57","","","","","","",""
"14/02/2019 3:00:00 AM","10.72","6.24","58.25","14.38","99.88","1.58","","","","","","",""
"14/02/2019 2:00:00 AM","9.94","6.35","50.13","16.56","97.25","1.55","","","","","","",""
"14/02/2019 1:00:00 AM","15.41","5.53","42.88","32.94","95.88","1.71","","","","","","",""
"14/02/2019 12:00:00 AM","23.38","5.58","46.25","34.13","97.38","1.73","","","","","","",""
"13/02/2019 11:00:00 PM","30.56","5.46","48.50","40.69","98.25","1.83","","","","","","",""
"13/02/2019 10:00:00 PM","32.84","6.20","56.50","49.31","98.13","1.99","","","","","","",""
"13/02/2019 9:00:00 PM","34.16","5.65","94.50","56.25","105.00","2.20","","","","","","",""
"13/02/2019 8:00:00 PM","34.22","5.40","113.63","75.75","107.25","3.11","","","","","","",""
"13/02/2019 7:00:00 PM","34.50","5.43","151.38","90.94","107.50","4.20","","","","","","",""
"13/02/2019 6:00:00 PM","34.50","6.20","143.38","97.06","109.88","4.69","","","","","","",""
"13/02/2019 5:00:00 PM","34.31","6.22","144.00","98.69","111.50","4.93","","","","","","",""
"13/02/2019 4:00:00 PM","34.28","6.27","138.38","97.50","111.25","4.63","","","","","","",""
"13/02/2019 3:00:00 PM","34.47","6.29","107.00","98.00","117.38","6.04","","","","","","",""
"13/02/2019 2:00:00 PM","34.34","6.10","119.63","95.88","111.38","5.45","","","","","","",""
"13/02/2019 1:00:00 PM","34.44","6.22","123.88","97.38","114.50","4.83","","","","","","",""
"13/02/2019 12:00:00 PM","34.78","6.42","137.75","96.94","115.25","5.31","","","","","","",""
"13/02/2019 11:00:00 AM","35.22","6.27","94.75","88.31","107.63","6.70","","","","","","",""
"13/02/2019 10:00:00 AM","35.00","6.34","80.13","77.25","103.00","6.71","","","","","","",""
"13/02/2019 9:00:00 AM","34.38","6.20","77.75","68.56","100.88","3.74","","","","","","",""
"13/02/2019 8:00:00 AM","31.56","6.28","87.88","58.19","101.38","2.07","","","","","","",""
"13/02/2019 7:00:00 AM","26.28","6.38","85.88","47.94","94.88","2.17","","","","","","",""
"13/02/2019 6:00:00 AM","22.09","6.42","45.25","36.56","98.00","1.75","","","","","","",""
"13/02/2019 5:00:00 AM","22.13","5.58","39.38","16.13","98.88","1.58","","","","","","",""
"13/02/2019 4:00:00 AM","22.31","5.41","45.25","16.31","98.75","1.61","","","","","","",""
"13/02/2019 3:00:00 AM","10.94","5.55","54.88","14.88","99.25","1.57","","","","","","",""
"13/02/2019 2:00:00 AM","24.56","6.25","41.50","18.25","96.00","1.60","","","","","","",""
"13/02/2019 1:00:00 AM","15.75","5.46","42.88","31.44","96.75","1.57","","","","","","",""
"13/02/2019 12:00:00 AM","27.38","5.55","40.13","33.00","97.00","1.63","","","","","","",""
"12/02/2019 11:00:00 PM","28.47","5.57","39.75","37.88","98.00","1.71","","","","","","",""
"12/02/2019 10:00:00 PM","33.91","6.33","45.63","40.31","97.38","1.83","","","","","","",""
"12/02/2019 9:00:00 PM","34.25","6.31","73.63","54.00","101.00","2.46","","","","","","",""
"12/02/2019 8:00:00 PM","34.56","6.33","88.38","72.25","105.00","3.40","","","","","","",""
"12/02/2019 7:00:00 PM","34.66","5.69","131.88","87.31","108.63","4.14","","","","","","",""
"12/02/2019 6:00:00 PM","34.69","6.30","184.13","94.06","111.50","5.15","","","","","","",""
"12/02/2019 5:00:00 PM","34.81","6.27","186.75","97.50","118.88","4.43","","","","","","",""
"12/02/2019 4:00:00 PM","34.72","6.31","180.50","98.31","117.75","5.69","","","","","","",""
"12/02/2019 3:00:00 PM","35.00","6.36","197.13","101.31","121.25","5.36","","","","","","",""
"12/02/2019 2:00:00 PM","35.22","6.41","237.75","103.00","123.88","5.31","","","","","","",""
"12/02/2019 1:00:00 PM","35.25","5.15","253.38","101.44","123.38","5.27","","","","","","",""
"12/02/2019 12:00:00 PM","32.84","4.80","317.63","101.13","120.63","5.50","","","","","","",""
"12/02/2019 11:00:00 AM","35.03","4.88","228.63","94.81","113.88","7.88","","","","","","",""
"12/02/2019 10:00:00 AM","34.88","4.87","185.00","85.06","106.50","7.43","","","","","","",""
"12/02/2019 9:00:00 AM","34.16","4.81","168.25","72.63","102.25","4.23","","","","","","",""
"12/02/2019 8:00:00 AM","30.19","4.78","149.50","51.06","100.88","2.27","","","","","","",""
"12/02/2019 7:00:00 AM","23.94","4.87","142.75","44.00","94.25","1.97","","","","","","",""
"12/02/2019 6:00:00 AM","29.00","5.02","122.13","40.88","98.00","1.90","","","","","","",""
"12/02/2019 5:00:00 AM","10.19","4.79","101.63","14.63","99.63","1.57","","","","","","",""
"12/02/2019 4:00:00 AM","23.75","4.87","98.13","17.19","100.38","1.70","","","","","","",""
"12/02/2019 3:00:00 AM","15.69","4.79","106.88","15.06","100.00","1.56","","","","","","",""
"12/02/2019 2:00:00 AM","17.09","4.88","137.63","22.00","97.13","1.75","","","","","","",""
"12/02/2019 1:00:00 AM","14.06","4.78","139.38","31.31","95.88","1.78","","","","","","",""
"12/02/2019 12:00:00 AM","24.81","4.84","140.13","33.69","97.63","1.70","","","","","","",""
"11/02/2019 11:00:00 PM","31.38","4.91","132.75","33.69","98.00","1.77","","","","","","",""
"11/02/2019 10:00:00 PM","29.72","4.90","132.38","38.88","97.63","1.98","","","","","","",""
"11/02/2019 9:00:00 PM","31.91","4.91","170.38","51.50","101.00","2.20","","","","","","",""
"11/02/2019 8:00:00 PM","34.16","4.78","217.88","71.81","105.38","2.86","","","","","","",""
"11/02/2019 7:00:00 PM","34.00","4.80","237.00","91.13","107.13","4.15","","","","","","",""
"11/02/2019 6:00:00 PM","34.16","4.90","240.63","96.88","107.00","5.27","","","","","","",""
"11/02/2019 5:00:00 PM","33.94","4.91","353.00","99.19","109.50","4.84","","","","","","",""
"11/02/2019 4:00:00 PM","33.81","4.81","218.50","96.94","110.63","4.98","","","","","","",""
"11/02/2019 3:00:00 PM","34.00","4.80","315.25","99.88","112.38","5.65","","","","","","",""
"11/02/2019 2:00:00 PM","34.13","4.88","222.50","96.38","110.00","5.34","","","","","","",""
"11/02/2019 1:00:00 PM","34.03","4.81","197.13","92.69","112.25","4.03","","","","","","",""
"11/02/2019 12:00:00 PM","34.25","4.80","179.25","92.81","111.88","5.47","","","","","","",""
"11/02/2019 11:00:00 AM","34.34","4.92","153.38","87.94","109.75","6.24","","","","","","",""
"11/02/2019 10:00:00 AM","34.31","4.84","128.38","79.19","107.25","6.77","","","","","","",""
"11/02/2019 9:00:00 AM","33.88","4.94","82.75","65.69","106.75","3.40","","","","","","",""
"11/02/2019 8:00:00 AM","27.31","5.30","103.00","44.50","101.38","1.93","","","","","","",""
"11/02/2019 7:00:00 AM","28.13","6.21","116.13","42.31","94.25","2.09","","","","","","",""
"11/02/2019 6:00:00 AM","17.13","6.55","108.25","41.88","98.75","1.75","","","","","","",""
"11/02/2019 5:00:00 AM","14.66","6.22","83.75","17.94","101.13","1.65","","","","","","",""
"11/02/2019 4:00:00 AM","14.81","6.23","83.50","14.00","101.50","1.56","","","","","","",""
"11/02/2019 3:00:00 AM","18.34","6.31","84.38","14.00","101.38","1.57","","","","","","",""
"11/02/2019 2:00:00 AM","15.59","6.23","86.75","16.06","97.88","1.56","","","","","","",""
"11/02/2019 1:00:00 AM","16.00","6.33","90.00","31.44","98.38","1.66","","","","","","",""
"11/02/2019 12:00:00 AM","22.50","6.23","91.63","30.31","98.75","1.65","","","","","","",""
"10/02/2019 11:00:00 PM","17.34","6.42","103.00","35.88","99.00","1.72","","","","","","",""
"10/02/2019 10:00:01 PM","23.72","6.32","114.88","30.81","98.38","1.80","","","","","","",""
"10/02/2019 9:00:00 PM","20.63","6.25","129.38","34.44","99.75","1.70","","","","","","",""
"10/02/2019 8:00:00 PM","23.75","6.34","129.00","32.38","100.00","1.91","","","","","","",""
"10/02/2019 7:00:00 PM","15.13","6.26","138.63","32.38","96.25","1.74","","","","","","",""
"10/02/2019 6:00:00 PM","21.81","6.23","121.63","35.88","90.88","1.77","","","","","","",""
"10/02/2019 5:00:00 PM","18.94","6.23","115.75","39.56","92.38","1.84","","","","","","",""
"10/02/2019 4:00:00 PM","16.34","6.30","122.13","40.63","91.88","1.77","","","","","","",""
"10/02/2019 3:00:00 PM","18.34","6.19","114.25","42.25","92.38","1.89","","","","","","",""
"10/02/2019 2:00:00 PM","24.06","6.20","100.88","41.56","89.50","1.88","","","","","","",""
"10/02/2019 1:00:00 PM","14.94","6.33","98.75","44.00","91.75","1.77","","","","","","",""
"10/02/2019 12:00:00 PM","18.66","6.24","117.63","41.44","93.25","1.84","","","","","","",""
"10/02/2019 11:00:00 AM","16.03","6.23","92.50","32.88","93.75","1.78","","","","","","",""
"10/02/2019 10:00:00 AM","15.47","6.36","42.13","31.50","96.38","1.70","","","","","","",""
"10/02/2019 9:00:00 AM","12.97","6.00","40.75","25.63","100.88","1.57","","","","","","",""
"10/02/2019 8:00:00 AM","12.81","5.63","39.38","14.25","99.25","1.58","","","","","","",""
"10/02/2019 7:00:00 AM","10.72","6.31","36.75","14.06","93.50","1.56","","","","","","",""
"10/02/2019 6:00:00 AM","27.91","6.46","40.63","16.25","98.75","1.57","","","","","","",""
"10/02/2019 5:00:00 AM","20.16","6.31","39.50","14.94","101.63","1.59","","","","","","",""
"10/02/2019 4:00:00 AM","15.66","6.23","42.63","15.50","102.38","1.57","","","","","","",""
"10/02/2019 3:00:00 AM","16.78","6.30","44.25","26.94","101.75","1.64","","","","","","",""
"10/02/2019 2:00:00 AM","11.13","6.23","41.13","17.19","99.50","1.67","","","","","","",""
"10/02/2019 1:00:00 AM","25.28","6.31","44.25","29.44","97.50","1.56","","","","","","",""
"10/02/2019 12:00:00 AM","16.38","6.26","44.25","30.50","100.00","1.64","","","","","","",""
"9/02/2019 11:00:00 PM","25.00","6.33","45.00","31.81","100.25","1.75","","","","","","",""
"9/02/2019 10:00:00 PM","13.41","6.49","45.50","30.38","98.88","1.62","","","","","","",""
"9/02/2019 9:00:00 PM","17.78","6.20","46.13","29.69","100.50","1.77","","","","","","",""
"9/02/2019 8:00:00 PM","28.56","6.34","83.25","31.69","101.25","1.78","","","","","","",""
"9/02/2019 7:00:00 PM","28.56","6.20","113.63","47.13","98.38","2.05","","","","","","",""
"9/02/2019 6:00:00 PM","19.72","6.30","122.63","58.44","93.50","2.30","","","","","","",""
"9/02/2019 5:00:00 PM","17.22","6.23","141.38","65.94","96.00","2.61","","","","","","",""
"9/02/2019 4:00:00 PM","27.81","6.34","140.75","61.94","95.00","2.30","","","","","","",""
"9/02/2019 3:00:00 PM","22.91","6.24","116.50","55.38","93.25","2.66","","","","","","",""
"9/02/2019 2:00:00 PM","20.94","6.28","53.13","44.00","91.13","2.21","","","","","","",""
"9/02/2019 1:00:00 PM","19.59","6.44","53.88","43.50","92.38","1.99","","","","","","",""
"9/02/2019 12:00:00 PM","23.84","6.05","54.50","36.44","94.00","1.97","","","","","","",""
"9/02/2019 11:00:00 AM","16.00","4.85","87.25","38.50","96.13","2.09","","","","","","",""
"9/02/2019 10:00:00 AM","26.53","4.81","96.13","30.06","97.25","2.22","","","","","","",""
"9/02/2019 9:00:00 AM","14.59","4.93","45.88","26.63","102.88","1.69","","","","","","",""
"9/02/2019 8:00:00 AM","17.22","4.85","42.75","14.50","102.00","1.57","","","","","","",""
"9/02/2019 7:00:00 AM","10.59","4.82","41.75","14.38","95.13","1.59","","","","","","",""
"9/02/2019 6:00:00 AM","6.47","5.13","42.88","15.13","100.25","1.56","","","","","","",""
"9/02/2019 5:00:00 AM","27.59","4.80","57.63","16.19","102.63","1.58","","","","","","",""
"9/02/2019 4:00:00 AM","28.25","4.78","99.38","15.13","103.75","1.56","","","","","","",""
"9/02/2019 3:00:00 AM","14.31","4.89","106.50","15.88","103.38","1.57","","","","","","",""
