"Timestamp","AHU-00-01 CO2 Extended Trend Log","AHU-00-01 Perimeter SaTmp Extended Trend Log","AHU-00-01 Perimeter ZnTmp Extended Trend Log_2","SaTmpSp Extended Trend Log","AHU-00-01 Internal ZnTmp Extended Trend Log_1","AHU-00-01 Internal SaTmpSp Extended Trend Log","AHU-00-01 Internal SaTmp Extended Trend Log","AHU-00-01 RA Rh Extended Trend Log"
"23/03/2020 6:15:35 PM","378.40","20.36","20.53","20.00","19.98","20.00","20.55","48.03"
"23/03/2020 6:10:35 PM","382.20","19.16","20.53","20.00","20.01","20.00","18.58","48.03"
"23/03/2020 6:05:35 PM","382.20","20.78","20.53","20.00","19.98","20.00","21.70","48.03"
"23/03/2020 6:00:35 PM","382.20","19.56","20.55","20.00","19.98","20.00","18.90","48.03"
"23/03/2020 5:55:35 PM","382.20","19.39","20.55","20.00","20.01","20.00","19.32","48.03"
"23/03/2020 5:50:35 PM","382.80","20.67","20.55","20.00","20.01","20.00","22.27","48.03"
"23/03/2020 5:45:35 PM","378.40","19.16","20.55","20.00","20.07","20.00","17.15","48.03"
"23/03/2020 5:40:35 PM","380.60","20.30","20.55","20.00","20.04","20.00","20.47","48.03"
"23/03/2020 5:35:35 PM","382.20","20.27","20.55","20.00","20.10","20.00","21.47","48.03"
"23/03/2020 5:30:35 PM","386.60","19.24","20.58","20.00","20.13","20.00","17.84","48.03"
"23/03/2020 5:25:35 PM","379.00","20.84","20.58","20.00","20.10","20.00","22.21","48.03"
"23/03/2020 5:20:35 PM","383.80","19.41","20.61","20.00","20.13","20.00","18.09","48.03"
"23/03/2020 5:15:35 PM","379.00","19.50","20.61","20.00","20.13","20.00","19.72","48.03"
"23/03/2020 5:10:35 PM","382.20","20.47","20.61","20.00","20.15","20.00","22.41","48.03"
"23/03/2020 5:05:35 PM","380.60","19.10","20.61","20.00","20.18","20.00","16.95","48.03"
"23/03/2020 5:00:35 PM","380.60","20.38","20.64","20.00","20.15","20.00","21.15","48.03"
"23/03/2020 4:55:35 PM","378.40","20.10","20.61","20.00","20.15","20.00","20.92","48.03"
"23/03/2020 4:50:35 PM","376.80","19.36","20.64","20.00","20.13","20.00","18.15","48.03"
"23/03/2020 4:45:35 PM","388.20","20.64","20.64","20.00","20.10","20.00","22.98","48.03"
"23/03/2020 4:40:35 PM","380.60","19.41","20.64","20.00","20.10","20.00","16.54","48.03"
"23/03/2020 4:35:35 PM","385.00","20.67","20.64","20.00","20.10","20.00","22.50","48.03"
"23/03/2020 4:30:35 PM","377.80","19.64","20.67","20.00","20.07","20.00","18.04","48.03"
"23/03/2020 4:25:35 PM","378.40","20.36","20.67","20.00","20.04","20.00","20.75","48.03"
"23/03/2020 4:20:35 PM","382.80","20.18","20.67","20.00","20.07","20.00","21.55","48.03"
"23/03/2020 4:15:35 PM","380.60","19.70","20.67","20.00","20.07","20.00","16.89","48.03"
"23/03/2020 4:10:35 PM","376.80","20.33","20.70","20.00","20.07","20.00","23.87","48.03"
"23/03/2020 4:05:35 PM","381.60","19.76","20.70","20.00","20.10","20.00","14.84","48.03"
"23/03/2020 4:00:35 PM","381.20","20.44","20.70","20.00","20.10","20.00","24.39","48.03"
"23/03/2020 3:56:36 PM","378.40","19.50","20.70","20.00","20.10","20.00","15.24","48.03"
"23/03/2020 3:55:35 PM","378.40","19.50","20.70","20.00","20.10","20.00","15.24","50.08"
"23/03/2020 3:50:35 PM","376.80","20.33","20.73","20.00","20.10","20.00","23.10","50.08"
"23/03/2020 3:45:35 PM","377.80","19.53","20.73","20.00","20.15","20.00","18.15","50.08"
"23/03/2020 3:40:35 PM","386.60","20.07","20.73","20.00","20.18","20.00","20.15","50.08"
"23/03/2020 3:35:35 PM","380.60","19.98","20.73","20.00","20.21","20.00","22.10","50.08"
"23/03/2020 3:30:35 PM","388.20","19.64","20.75","20.00","20.24","20.00","16.08","50.08"
"23/03/2020 3:25:35 PM","378.40","20.27","20.75","20.00","20.24","20.00","24.13","50.08"
"23/03/2020 3:20:35 PM","386.60","19.41","20.75","20.00","20.27","20.00","15.07","50.08"
"23/03/2020 3:15:35 PM","378.40","20.24","20.75","20.00","20.27","20.00","23.79","50.08"
"23/03/2020 3:10:35 PM","376.80","19.33","20.75","20.00","20.30","20.00","16.11","50.08"
"23/03/2020 3:05:35 PM","378.40","20.44","20.75","20.00","20.30","20.00","22.18","50.08"
"23/03/2020 3:00:35 PM","380.60","19.73","20.75","20.00","20.35","20.00","18.95","50.08"
"23/03/2020 2:55:35 PM","388.80","20.13","20.75","20.00","20.38","20.00","20.01","50.08"
"23/03/2020 2:50:35 PM","378.40","20.24","20.75","20.00","20.44","20.00","21.07","50.08"
"23/03/2020 2:45:35 PM","383.80","19.56","20.75","20.00","20.47","20.00","18.18","50.08"
"23/03/2020 2:40:35 PM","380.60","20.70","20.73","20.00","20.50","20.00","22.27","50.08"
"23/03/2020 2:35:35 PM","380.00","19.19","20.75","20.00","20.50","20.00","17.69","50.08"
"23/03/2020 2:30:35 PM","382.80","20.73","20.75","20.00","20.50","20.00","21.41","50.08"
"23/03/2020 2:25:35 PM","378.40","20.16","20.75","20.00","20.50","20.00","19.58","50.08"
"23/03/2020 2:20:35 PM","382.20","19.90","20.78","20.00","20.50","20.00","19.38","50.08"
"23/03/2020 2:15:35 PM","382.80","20.50","20.78","20.00","20.50","20.00","21.58","50.08"
"23/03/2020 2:12:01 PM","386.60","18.47","20.81","20.00","20.50","20.00","18.38","50.08"
"23/03/2020 2:10:35 PM","386.60","18.47","20.81","20.00","20.50","20.00","18.38","52.11"
"23/03/2020 2:05:35 PM","382.20","19.70","20.84","20.00","20.44","20.42","21.01","52.11"
"23/03/2020 2:00:35 PM","386.00","20.24","20.84","20.00","20.38","21.51","22.33","52.11"
"23/03/2020 1:55:35 PM","384.40","20.16","20.81","20.00","20.33","22.42","22.24","52.11"
"23/03/2020 1:50:35 PM","384.40","19.93","20.78","20.00","20.21","23.14","23.64","52.11"
"23/03/2020 1:45:35 PM","385.40","19.90","20.78","20.00","20.21","23.67","23.90","52.11"
"23/03/2020 1:40:35 PM","387.00","19.90","20.75","20.00","20.18","23.74","24.10","52.11"
"23/03/2020 1:35:35 PM","387.60","19.90","20.75","20.00","20.18","24.00","23.58","52.11"
"23/03/2020 1:30:35 PM","386.00","19.90","20.73","20.00","20.18","24.00","23.81","52.11"
"23/03/2020 1:25:35 PM","384.40","19.84","20.73","20.00","20.15","24.00","24.07","52.11"
"23/03/2020 1:20:35 PM","383.80","19.84","20.70","20.00","20.13","24.00","24.19","52.11"
"23/03/2020 1:15:35 PM","385.40","19.84","20.70","20.00","20.13","24.00","24.13","52.11"
"23/03/2020 1:10:35 PM","386.00","19.90","20.70","20.00","20.10","24.00","24.07","52.11"
"23/03/2020 1:05:35 PM","386.00","20.47","20.67","20.00","20.07","24.00","23.96","52.11"
"23/03/2020 1:00:35 PM","389.20","20.56","20.67","20.00","20.04","24.00","24.30","52.11"
"23/03/2020 12:55:35 PM","390.80","20.50","20.64","20.00","20.01","24.00","24.24","52.11"
"23/03/2020 12:50:35 PM","386.00","20.47","20.64","20.00","19.95","24.00","24.04","52.11"
"23/03/2020 12:45:35 PM","385.40","20.47","20.61","20.00","19.93","24.00","24.24","52.11"
"23/03/2020 12:40:35 PM","389.20","20.44","20.61","20.00","19.87","24.00","23.93","52.11"
"23/03/2020 12:35:35 PM","386.00","20.24","20.58","20.00","19.81","24.00","23.50","52.11"
"23/03/2020 12:30:35 PM","383.80","20.16","20.58","20.00","19.75","24.00","24.30","52.11"
"23/03/2020 12:25:35 PM","384.40","20.13","20.58","20.00","19.75","24.00","24.30","52.11"
"23/03/2020 12:20:35 PM","386.00","20.04","20.58","20.00","19.75","24.00","23.41","52.11"
"23/03/2020 12:15:35 PM","383.80","20.10","20.58","20.00","19.78","24.00","24.22","52.11"
"23/03/2020 12:15:28 PM","394.60","19.98","20.55","20.00","19.75","24.00","24.42","52.11"
"23/03/2020 12:10:35 PM","394.60","19.98","20.55","20.00","19.75","24.00","24.42","54.17"
"23/03/2020 12:05:35 PM","386.00","20.04","20.55","20.00","19.75","24.00","23.24","54.17"
"23/03/2020 12:00:35 PM","386.00","20.01","20.55","20.00","19.75","24.00","24.56","54.17"
"23/03/2020 11:55:35 AM","386.00","19.93","20.55","20.00","19.75","24.00","23.87","54.17"
"23/03/2020 11:50:35 AM","393.60","19.93","20.55","20.00","19.75","23.38","22.70","54.17"
"23/03/2020 11:45:35 AM","386.00","19.78","20.55","20.00","19.75","22.80","23.73","54.17"
"23/03/2020 11:40:35 AM","393.60","19.78","20.55","20.00","19.75","22.17","20.64","54.17"
"23/03/2020 11:36:35 AM","386.00","19.73","20.55","20.00","19.78","21.56","22.58","54.17"
"23/03/2020 11:35:35 AM","386.00","19.73","20.55","20.00","19.78","21.56","22.58","56.22"
"23/03/2020 11:30:35 AM","392.00","19.87","20.55","20.00","19.81","21.31","19.98","56.22"
"23/03/2020 11:25:35 AM","385.40","19.70","20.55","20.00","19.81","21.31","22.55","56.22"
"23/03/2020 11:20:35 AM","393.00","19.76","20.55","20.00","19.84","21.31","20.07","56.22"
"23/03/2020 11:15:35 AM","389.20","19.78","20.55","20.00","19.87","21.31","22.47","56.22"
"23/03/2020 11:10:35 AM","388.20","19.93","20.58","20.00","19.90","21.31","20.21","56.22"
"23/03/2020 11:05:35 AM","387.60","19.76","20.55","20.00","19.90","21.31","22.21","56.22"
"23/03/2020 11:00:35 AM","387.60","19.70","20.55","20.00","19.90","21.31","20.58","56.22"
"23/03/2020 10:55:35 AM","389.20","19.84","20.55","20.00","19.93","21.31","21.84","56.22"
"23/03/2020 10:50:35 AM","388.20","19.76","20.55","20.00","19.95","21.31","20.95","56.22"
"23/03/2020 10:45:35 AM","386.00","19.87","20.55","20.00","19.98","21.31","21.52","56.22"
"23/03/2020 10:40:35 AM","390.40","19.87","20.55","20.00","20.04","21.31","21.24","56.22"
"23/03/2020 10:35:35 AM","392.40","19.93","20.55","20.00","20.07","21.31","21.27","56.22"
"23/03/2020 10:30:35 AM","395.20","19.93","20.55","20.00","20.13","21.31","21.64","56.22"
"23/03/2020 10:25:35 AM","401.20","20.04","20.55","20.00","20.21","21.31","20.87","56.22"
"23/03/2020 10:20:35 AM","394.60","20.21","20.58","20.00","20.27","21.86","22.58","56.22"
"23/03/2020 10:15:35 AM","393.60","20.24","20.55","20.00","20.27","22.54","22.15","56.22"
"23/03/2020 10:10:35 AM","393.00","20.18","20.55","20.00","20.24","23.17","23.61","56.22"
"23/03/2020 10:05:35 AM","395.20","20.07","20.53","20.00","20.21","23.72","23.87","56.22"
"23/03/2020 10:00:35 AM","393.60","19.98","20.53","20.00","20.18","24.00","24.36","56.22"
"23/03/2020 9:55:35 AM","401.20","19.93","20.50","20.00","20.18","24.00","24.22","56.22"
"23/03/2020 9:50:35 AM","393.00","19.93","20.50","20.00","20.18","24.00","23.56","56.22"
"23/03/2020 9:45:35 AM","394.60","19.96","20.50","20.00","20.18","24.00","24.02","56.22"
"23/03/2020 9:40:35 AM","395.20","20.04","20.47","20.00","20.18","24.00","24.45","56.22"
"23/03/2020 9:35:35 AM","393.00","20.16","20.47","20.00","20.15","24.00","23.16","56.22"
"23/03/2020 9:30:35 AM","400.60","20.04","20.47","20.00","20.15","24.00","24.65","56.22"
"23/03/2020 9:25:35 AM","398.40","20.10","20.47","20.00","20.15","24.00","23.67","56.22"
"23/03/2020 9:20:35 AM","404.40","19.98","20.44","20.00","20.15","24.00","23.73","56.22"
"23/03/2020 9:15:35 AM","399.00","19.70","20.44","20.00","20.15","24.00","25.86","56.22"
"23/03/2020 9:10:35 AM","397.40","19.93","20.44","20.00","20.15","24.00","22.38","56.22"
"23/03/2020 9:05:35 AM","402.20","20.56","20.44","20.00","20.15","24.00","24.02","56.22"
"23/03/2020 9:00:35 AM","403.40","20.93","20.41","20.00","20.13","24.00","24.19","56.22"
"23/03/2020 8:55:35 AM","408.20","21.53","20.41","20.00","20.13","24.00","23.24","56.22"
"23/03/2020 8:50:35 AM","402.20","22.18","20.38","20.00","20.13","24.00","24.16","56.22"
"23/03/2020 8:45:35 AM","406.00","23.04","20.38","20.11","20.13","24.00","24.39","56.22"
"23/03/2020 8:40:35 AM","405.40","23.33","20.35","21.04","20.10","24.00","23.90","56.22"
"23/03/2020 8:35:35 AM","413.60","23.73","20.30","21.89","20.07","24.00","23.73","56.22"
"23/03/2020 8:30:35 AM","410.40","24.10","20.27","22.62","20.04","24.00","23.87","56.22"
"23/03/2020 8:25:35 AM","409.20","23.87","20.27","23.29","20.01","24.00","23.90","56.22"
"23/03/2020 8:20:35 AM","406.60","23.87","20.21","23.90","19.98","24.00","24.62","56.22"
"23/03/2020 8:15:35 AM","404.40","23.96","20.15","24.00","19.93","24.00","23.16","56.22"
"23/03/2020 8:10:35 AM","413.00","24.39","20.13","24.00","19.90","24.00","24.22","56.22"
"23/03/2020 8:05:35 AM","406.00","24.42","20.10","24.00","19.90","24.00","24.36","56.22"
"23/03/2020 8:00:35 AM","406.00","24.47","20.07","24.00","19.87","24.00","23.10","56.22"
"23/03/2020 7:55:35 AM","402.20","24.56","20.04","24.00","19.87","24.00","25.25","56.22"
"23/03/2020 7:50:35 AM","402.80","24.47","20.01","24.00","19.84","24.00","22.12","56.22"
"23/03/2020 7:45:35 AM","402.20","24.42","20.01","24.00","19.81","24.00","25.25","56.22"
"23/03/2020 7:40:35 AM","400.60","24.50","19.98","24.00","19.78","24.00","23.79","56.22"
"23/03/2020 7:35:35 AM","400.60","24.59","19.93","24.00","19.75","24.00","23.87","56.22"
"23/03/2020 7:30:35 AM","393.00","24.79","19.93","24.00","19.75","24.00","23.96","56.22"
"23/03/2020 7:25:35 AM","393.60","24.45","19.90","24.00","19.73","24.00","24.27","56.22"
"23/03/2020 7:20:35 AM","400.60","23.93","19.87","24.00","19.70","24.00","24.36","56.22"
"23/03/2020 7:15:35 AM","398.40","23.93","19.81","24.00","19.64","24.00","23.41","56.22"
"23/03/2020 7:10:35 AM","400.00","23.81","19.75","24.00","19.58","24.00","24.88","56.22"
"23/03/2020 7:05:35 AM","395.20","23.79","19.73","24.00","19.53","24.00","22.27","56.22"
"23/03/2020 7:00:35 AM","391.40","23.76","19.67","24.00","19.47","24.00","24.93","56.22"
"23/03/2020 6:55:35 AM","393.60","23.73","19.61","24.00","19.41","24.00","23.81","56.22"
"23/03/2020 6:50:35 AM","393.00","23.64","19.58","24.00","19.38","24.00","23.79","56.22"
"23/03/2020 6:45:35 AM","398.00","23.56","19.53","24.00","19.30","24.00","24.39","56.22"
"23/03/2020 6:40:35 AM","387.60","23.27","19.44","24.00","19.24","24.00","24.02","56.22"
"23/03/2020 6:35:35 AM","386.00","22.93","19.38","24.00","19.18","24.00","23.70","56.22"
"23/03/2020 6:30:35 AM","387.60","22.64","19.33","24.00","19.13","24.00","24.42","56.22"
"23/03/2020 6:29:17 AM","387.60","22.21","19.27","24.00","19.04","24.00","23.64","56.22"
"23/03/2020 6:25:35 AM","387.60","22.21","19.27","24.00","19.04","24.00","23.64","58.28"
"23/03/2020 6:20:35 AM","386.00","21.67","19.21","24.00","18.95","24.00","24.22","58.28"
"23/03/2020 6:15:35 AM","389.20","20.78","19.15","24.00","18.90","24.00","23.81","58.28"
"23/03/2020 6:10:35 AM","395.80","19.30","19.13","24.00","18.84","24.00","24.24","58.28"
"23/03/2020 6:05:35 AM","382.20","17.07","19.10","22.41","18.78","23.29","23.36","58.28"
"23/03/2020 6:05:28 AM","358.40","16.63","19.10","20.16","18.75","20.21","16.34","58.28"
"23/03/2020 6:00:35 AM","358.40","16.63","19.10","20.16","18.75","20.21","16.34","60.33"
"23/03/2020 5:55:35 AM","361.60","16.63","19.10","20.00","18.75","20.00","16.34","60.33"
"23/03/2020 5:50:35 AM","362.20","16.66","19.10","20.00","18.75","20.00","16.34","60.33"
"23/03/2020 5:45:35 AM","360.60","16.66","19.10","20.00","18.73","20.00","16.34","60.33"
"23/03/2020 5:40:35 AM","360.60","16.66","19.10","20.00","18.73","20.00","16.37","60.33"
"23/03/2020 5:35:35 AM","360.60","16.66","19.10","20.00","18.73","20.00","16.37","60.33"
"23/03/2020 5:30:35 AM","365.00","16.66","19.10","20.00","18.73","20.00","16.37","60.33"
"23/03/2020 5:25:35 AM","360.00","16.66","19.10","20.00","18.73","20.00","16.37","60.33"
"23/03/2020 5:20:35 AM","358.40","16.66","19.10","20.00","18.73","20.00","16.37","60.33"
"23/03/2020 5:15:35 AM","360.60","16.69","19.10","20.00","18.73","20.00","16.37","60.33"
"23/03/2020 5:10:35 AM","356.80","16.69","19.10","20.00","18.73","20.00","16.40","60.33"
"23/03/2020 5:05:35 AM","367.00","16.69","19.10","20.00","18.73","20.00","16.40","60.33"
"23/03/2020 5:00:35 AM","356.80","16.69","19.10","20.00","18.73","20.00","16.40","60.33"
"23/03/2020 4:55:35 AM","356.20","16.69","19.10","20.00","18.73","20.00","16.40","60.33"
"23/03/2020 4:50:35 AM","360.60","16.69","19.10","20.00","18.73","20.00","16.43","60.33"
"23/03/2020 4:45:35 AM","360.60","16.69","19.10","20.00","18.73","20.00","16.43","60.33"
"23/03/2020 4:40:35 AM","360.60","16.69","19.10","20.00","18.70","20.00","16.43","60.33"
"23/03/2020 4:35:35 AM","367.60","16.69","19.10","20.00","18.70","20.00","16.43","60.33"
"23/03/2020 4:35:21 AM","366.00","16.69","19.10","20.00","18.70","20.00","16.43","60.33"
"23/03/2020 4:30:35 AM","366.00","16.69","19.10","20.00","18.70","20.00","16.43","58.28"
"23/03/2020 4:25:35 AM","356.20","16.69","19.10","20.00","18.70","20.00","16.43","58.28"
"23/03/2020 4:20:35 AM","367.00","16.69","19.10","20.00","18.70","20.00","16.43","58.28"
"23/03/2020 4:15:35 AM","362.20","16.72","19.10","20.00","18.70","20.00","16.46","58.28"
"23/03/2020 4:10:35 AM","360.00","16.72","19.13","20.00","18.70","20.00","16.46","58.28"
"23/03/2020 4:05:35 AM","366.00","16.72","19.13","20.00","18.70","20.00","16.46","58.28"
"23/03/2020 4:00:35 AM","358.40","16.72","19.13","20.00","18.70","20.00","16.46","58.28"
"23/03/2020 3:55:35 AM","355.20","16.72","19.13","20.00","18.70","20.00","16.46","58.28"
"23/03/2020 3:50:35 AM","363.80","16.72","19.13","20.00","18.73","20.00","16.46","58.28"
"23/03/2020 3:45:35 AM","358.40","16.72","19.15","20.00","18.73","20.00","16.46","58.28"
"23/03/2020 3:40:35 AM","360.60","16.75","19.15","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:35:35 AM","359.00","16.75","19.15","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:30:35 AM","362.80","16.75","19.18","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:25:35 AM","358.40","16.78","19.18","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:20:35 AM","355.20","16.78","19.18","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:15:35 AM","357.40","16.78","19.18","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:10:35 AM","358.40","16.81","19.21","20.00","18.73","20.00","16.49","58.28"
"23/03/2020 3:05:35 AM","358.40","16.81","19.21","20.00","18.75","20.00","16.51","58.28"
"23/03/2020 3:00:54 AM","364.40","16.84","19.21","20.00","18.75","20.00","16.51","58.28"
"23/03/2020 3:00:35 AM","364.40","16.84","19.21","20.00","18.75","20.00","16.51","56.22"
"23/03/2020 2:55:35 AM","356.20","16.84","19.24","20.00","18.75","20.00","16.54","56.22"
"23/03/2020 2:50:35 AM","366.00","16.86","19.24","20.00","18.78","20.00","16.54","56.22"
"23/03/2020 2:45:35 AM","361.60","16.86","19.27","20.00","18.78","20.00","16.54","56.22"
"23/03/2020 2:40:35 AM","360.00","16.89","19.27","20.00","18.78","20.00","16.57","56.22"
"23/03/2020 2:35:35 AM","360.00","16.89","19.30","20.00","18.81","20.00","16.57","56.22"
"23/03/2020 2:30:35 AM","356.80","16.92","19.30","20.00","18.81","20.00","16.60","56.22"
"23/03/2020 2:25:35 AM","356.80","16.95","19.30","20.00","18.81","20.00","16.60","56.22"
"23/03/2020 2:20:35 AM","355.20","16.95","19.33","20.00","18.84","20.00","16.63","56.22"
"23/03/2020 2:15:35 AM","358.40","16.98","19.33","20.00","18.84","20.00","16.66","56.22"
"23/03/2020 2:10:35 AM","358.40","16.98","19.33","20.00","18.84","20.00","16.66","56.22"
"23/03/2020 2:05:35 AM","358.40","17.01","19.33","20.00","18.84","20.00","16.69","56.22"
"23/03/2020 2:00:35 AM","365.00","17.04","19.35","20.00","18.87","20.00","16.72","56.22"
"23/03/2020 1:55:35 AM","359.60","17.04","19.35","20.00","18.87","20.00","16.74","56.22"
"23/03/2020 1:50:35 AM","361.20","17.07","19.35","20.00","18.87","20.00","16.74","56.22"
"23/03/2020 1:45:35 AM","358.40","17.07","19.35","20.00","18.90","20.00","16.77","56.22"
"23/03/2020 1:40:35 AM","356.80","17.09","19.35","20.00","18.90","20.00","16.80","56.22"
"23/03/2020 1:35:35 AM","356.80","17.12","19.35","20.00","18.90","20.00","16.83","56.22"
"23/03/2020 1:30:35 AM","359.00","17.12","19.38","20.00","18.90","20.00","16.83","56.22"
"23/03/2020 1:25:35 AM","359.00","17.15","19.38","20.00","18.90","20.00","16.86","56.22"
"23/03/2020 1:20:35 AM","355.20","17.15","19.38","20.00","18.90","20.00","16.89","56.22"
"23/03/2020 1:15:35 AM","366.00","17.18","19.38","20.00","18.93","20.00","16.89","56.22"
"23/03/2020 1:10:35 AM","360.60","17.21","19.38","20.00","18.93","20.00","16.92","56.22"
"23/03/2020 1:05:35 AM","360.60","17.21","19.41","20.00","18.93","20.00","16.95","56.22"
"23/03/2020 1:00:35 AM","355.20","17.24","19.41","20.00","18.93","20.00","16.95","56.22"
"23/03/2020 12:57:02 AM","361.20","17.24","19.41","20.00","18.95","20.00","16.97","56.22"
"23/03/2020 12:55:35 AM","361.20","17.24","19.41","20.00","18.95","20.00","16.97","58.28"
"23/03/2020 12:50:35 AM","358.40","17.27","19.41","20.00","18.95","20.00","16.97","58.28"
"23/03/2020 12:45:35 AM","358.40","17.30","19.41","20.00","18.95","20.00","17.00","58.28"
"23/03/2020 12:40:35 AM","360.00","17.30","19.41","20.00","18.95","20.00","17.00","58.28"
"23/03/2020 12:35:35 AM","360.00","17.32","19.44","20.00","18.95","20.00","17.03","58.28"
"23/03/2020 12:30:35 AM","358.40","17.35","19.44","20.00","18.98","20.00","17.06","58.28"
"23/03/2020 12:25:35 AM","360.00","17.35","19.44","20.00","18.98","20.00","17.09","58.28"
"23/03/2020 12:20:35 AM","360.60","17.38","19.47","20.00","19.01","20.00","17.12","58.28"
"23/03/2020 12:15:35 AM","361.60","17.38","19.47","20.00","19.01","20.00","17.12","58.28"
