"Timestamp","FCU-00-14 CO2 Extended Trend Log","FCU-00-14  SaTmp Extended Trend Log","FCU-00-14  ClgTmpSp Extended Trend Log","FCU-00-14  HtgTmpSp Extended Trend Log","FCU-00-14  ZnTmp Extended Trend Log"
"23/03/2020 7:35:35 AM","463.60","30.97","23.00","22.00","20.19"
"23/03/2020 7:30:35 AM","445.00","31.01","23.00","22.00","20.20"
"23/03/2020 7:25:35 AM","481.60","31.08","23.00","22.00","20.20"
"23/03/2020 7:20:35 AM","466.80","31.10","23.00","22.00","20.20"
"23/03/2020 7:15:35 AM","454.80","31.09","23.00","22.00","20.20"
"23/03/2020 7:10:35 AM","418.80","31.05","23.00","22.00","20.20"
"23/03/2020 7:05:35 AM","466.60","30.99","23.00","22.00","20.20"
"23/03/2020 7:00:35 AM","448.80","31.06","23.00","22.00","20.20"
"23/03/2020 6:55:35 AM","454.20","31.16","23.00","22.00","20.20"
"23/03/2020 6:50:35 AM","446.60","31.25","23.00","22.00","20.19"
"23/03/2020 6:45:35 AM","426.40","31.36","23.00","22.00","20.19"
"23/03/2020 6:40:35 AM","421.40","31.21","23.00","22.00","20.19"
"23/03/2020 6:35:35 AM","440.60","31.09","23.00","22.00","20.18"
"23/03/2020 6:30:35 AM","440.60","31.06","23.00","22.00","20.17"
"23/03/2020 6:25:35 AM","449.60","31.08","23.00","22.00","20.16"
"23/03/2020 6:20:35 AM","442.80","31.21","23.00","22.00","20.14"
"23/03/2020 6:15:35 AM","432.60","31.55","23.00","22.00","20.15"
"23/03/2020 6:10:35 AM","410.80","31.67","23.00","22.00","20.17"
"23/03/2020 6:05:35 AM","412.80","31.60","23.00","22.00","20.16"
"23/03/2020 6:00:35 AM","437.00","30.74","23.00","22.00","20.16"
"23/03/2020 5:55:35 AM","441.80","29.25","23.00","22.00","20.15"
"23/03/2020 5:50:35 AM","423.00","30.49","23.00","22.00","20.14"
"23/03/2020 5:45:35 AM","448.00","31.54","23.00","22.00","20.14"
"23/03/2020 5:40:35 AM","435.60","30.83","23.00","22.00","20.12"
"23/03/2020 5:35:35 AM","439.60","29.92","23.00","22.00","20.14"
"23/03/2020 5:30:35 AM","431.60","29.17","23.00","22.00","20.18"
"23/03/2020 5:25:35 AM","450.20","29.94","23.00","22.00","20.18"
"23/03/2020 5:20:35 AM","440.00","31.07","23.00","22.00","20.19"
"23/03/2020 5:15:35 AM","454.60","31.65","23.00","22.00","20.19"
"23/03/2020 5:10:35 AM","437.40","31.06","23.00","22.00","20.19"
"23/03/2020 5:05:35 AM","422.20","30.49","23.00","22.00","20.19"
"23/03/2020 5:00:35 AM","412.40","29.80","23.00","22.00","20.18"
"23/03/2020 4:55:35 AM","450.80","29.00","23.00","22.00","20.18"
"23/03/2020 4:50:35 AM","430.20","29.51","23.00","22.00","20.18"
"23/03/2020 4:45:35 AM","438.20","30.64","23.00","22.00","20.18"
"23/03/2020 4:40:35 AM","421.80","31.55","23.00","22.00","20.17"
"23/03/2020 4:35:35 AM","451.40","30.54","23.00","22.00","20.17"
"23/03/2020 4:30:35 AM","417.20","29.37","23.00","22.00","20.18"
"23/03/2020 4:25:35 AM","407.80","29.15","23.00","22.00","20.18"
"23/03/2020 4:20:35 AM","401.40","30.21","23.00","22.00","20.18"
"23/03/2020 4:15:35 AM","431.20","31.34","23.00","22.00","20.18"
"23/03/2020 4:10:35 AM","406.40","31.26","23.00","22.00","20.18"
"23/03/2020 4:05:35 AM","393.40","30.17","23.00","22.00","20.19"
"23/03/2020 4:00:35 AM","405.80","29.67","23.00","22.00","20.18"
"23/03/2020 3:55:35 AM","405.20","30.91","23.00","22.00","20.19"
"23/03/2020 3:50:35 AM","411.40","29.68","23.00","22.00","20.19"
"23/03/2020 3:45:35 AM","446.60","29.47","23.00","22.00","20.20"
"23/03/2020 3:40:35 AM","425.00","30.10","23.00","22.00","20.20"
"23/03/2020 3:35:35 AM","408.40","30.64","23.00","22.00","20.21"
"23/03/2020 3:30:35 AM","416.60","30.77","23.00","22.00","20.22"
"23/03/2020 3:25:35 AM","453.20","30.04","23.00","22.00","20.23"
"23/03/2020 3:20:35 AM","448.80","29.26","23.00","22.00","20.24"
"23/03/2020 3:15:35 AM","416.20","29.52","23.00","22.00","20.25"
"23/03/2020 3:10:35 AM","428.40","30.13","23.00","22.00","20.26"
"23/03/2020 3:05:35 AM","403.20","30.70","23.00","22.00","20.27"
"23/03/2020 3:00:35 AM","426.60","30.74","23.00","22.00","20.28"
"23/03/2020 2:55:35 AM","448.00","29.88","23.00","22.00","20.29"
"23/03/2020 2:50:35 AM","413.40","29.29","23.00","22.00","20.31"
"23/03/2020 2:45:35 AM","442.40","29.68","23.00","22.00","20.32"
"23/03/2020 2:40:35 AM","425.20","30.35","23.00","22.00","20.33"
"23/03/2020 2:35:35 AM","422.40","30.85","23.00","22.00","20.35"
"23/03/2020 2:30:35 AM","423.20","30.69","23.00","22.00","20.35"
"23/03/2020 2:25:35 AM","412.40","30.02","23.00","22.00","20.38"
"23/03/2020 2:20:35 AM","455.00","29.43","23.00","22.00","20.39"
"23/03/2020 2:15:35 AM","426.00","29.85","23.00","22.00","20.40"
"23/03/2020 2:10:35 AM","431.80","30.41","23.00","22.00","20.42"
"23/03/2020 2:05:35 AM","433.40","30.78","23.00","22.00","20.43"
"23/03/2020 2:00:35 AM","425.20","30.44","23.00","22.00","20.44"
"23/03/2020 1:55:35 AM","407.20","29.66","23.00","22.00","20.46"
"23/03/2020 1:50:35 AM","390.40","29.23","23.00","22.00","20.47"
"23/03/2020 1:45:35 AM","438.20","29.56","23.00","22.00","20.49"
"23/03/2020 1:40:35 AM","424.20","29.97","23.00","22.00","20.51"
"23/03/2020 1:35:35 AM","441.80","30.46","23.00","22.00","20.52"
"23/03/2020 1:30:35 AM","432.20","30.95","23.00","22.00","20.53"
"23/03/2020 1:25:35 AM","436.60","31.03","23.00","22.00","20.55"
"23/03/2020 1:20:35 AM","436.20","30.63","23.00","22.00","20.57"
"23/03/2020 1:15:35 AM","424.80","29.52","23.00","22.00","20.58"
"23/03/2020 1:10:35 AM","414.60","29.26","23.00","22.00","20.61"
"23/03/2020 1:05:35 AM","433.40","29.87","23.00","22.00","20.62"
"23/03/2020 1:00:35 AM","416.20","30.58","23.00","22.00","20.64"
"23/03/2020 12:55:35 AM","421.00","31.05","23.00","22.00","20.64"
"23/03/2020 12:50:35 AM","440.00","30.59","23.00","22.00","20.66"
"23/03/2020 12:45:35 AM","392.60","29.62","23.00","22.00","20.68"
"23/03/2020 12:40:35 AM","418.20","29.25","23.00","22.00","20.69"
"23/03/2020 12:35:35 AM","429.20","29.91","23.00","22.00","20.70"
"23/03/2020 12:30:35 AM","421.20","30.61","23.00","22.00","20.72"
"23/03/2020 12:25:35 AM","416.80","31.20","23.00","22.00","20.73"
"23/03/2020 12:20:35 AM","405.00","30.43","23.00","22.00","20.75"
"23/03/2020 12:15:35 AM","420.60","29.45","23.00","22.00","20.76"
"23/03/2020 12:10:35 AM","443.20","29.31","23.00","22.00","20.78"
"23/03/2020 12:05:35 AM","432.40","29.95","23.00","22.00","20.79"
"23/03/2020 12:00:35 AM","404.80","30.62","23.00","22.00","20.80"
"22/03/2020 11:55:35 PM","406.80","31.17","23.00","22.00","20.82"
"22/03/2020 11:50:35 PM","428.80","30.64","23.00","22.00","20.83"
"22/03/2020 11:45:35 PM","428.00","30.06","23.00","22.00","20.84"
"22/03/2020 11:40:35 PM","399.20","30.51","23.00","22.00","20.86"
"22/03/2020 11:35:35 PM","421.40","29.97","23.00","22.00","20.86"
"22/03/2020 11:30:35 PM","440.20","30.00","23.00","22.00","20.87"
"22/03/2020 11:25:35 PM","450.20","29.61","23.00","22.00","20.89"
"22/03/2020 11:20:35 PM","428.00","30.05","23.00","22.00","20.90"
"22/03/2020 11:15:35 PM","410.80","30.10","23.00","22.00","20.91"
"22/03/2020 11:10:35 PM","440.80","30.24","23.00","22.00","20.93"
"22/03/2020 11:05:35 PM","393.60","30.19","23.00","22.00","20.94"
"22/03/2020 11:00:35 PM","426.00","30.11","23.00","22.00","20.95"
"22/03/2020 10:55:35 PM","397.40","29.82","23.00","22.00","20.97"
"22/03/2020 10:50:35 PM","422.60","29.52","23.00","22.00","20.99"
"22/03/2020 10:45:35 PM","448.20","29.30","23.00","22.00","21.00"
"22/03/2020 10:40:35 PM","415.60","29.08","23.00","22.00","21.01"
"22/03/2020 10:35:35 PM","424.80","29.21","23.00","22.00","21.03"
"22/03/2020 10:30:35 PM","403.00","29.39","23.00","22.00","21.04"
"22/03/2020 10:25:35 PM","414.60","29.68","23.00","22.00","21.05"
"22/03/2020 10:20:35 PM","420.80","30.05","23.00","22.00","21.07"
"22/03/2020 10:15:35 PM","413.40","30.95","23.00","22.00","21.08"
"22/03/2020 10:10:35 PM","422.80","31.11","23.00","22.00","21.09"
"22/03/2020 10:05:35 PM","410.60","31.04","23.00","22.00","21.11"
"22/03/2020 10:00:35 PM","429.20","30.74","23.00","22.00","21.11"
"22/03/2020 9:55:35 PM","419.80","30.26","23.00","22.00","21.13"
"22/03/2020 9:50:35 PM","422.40","29.85","23.00","22.00","21.14"
"22/03/2020 9:45:35 PM","416.00","30.12","23.00","22.00","21.15"
"22/03/2020 9:40:35 PM","420.00","30.65","23.00","22.00","21.16"
"22/03/2020 9:35:35 PM","433.80","30.95","23.00","22.00","21.18"
"22/03/2020 9:30:35 PM","451.40","30.54","23.00","22.00","21.18"
"22/03/2020 9:25:35 PM","428.00","29.80","23.00","22.00","21.21"
"22/03/2020 9:20:35 PM","418.40","29.33","23.00","22.00","21.22"
"22/03/2020 9:15:35 PM","423.80","29.65","23.00","22.00","21.23"
"22/03/2020 9:10:35 PM","432.60","29.92","23.00","22.00","21.24"
"22/03/2020 9:05:35 PM","423.40","30.02","23.00","22.00","21.25"
"22/03/2020 9:00:35 PM","438.80","29.78","23.00","22.00","21.26"
"22/03/2020 8:55:35 PM","423.60","29.30","23.00","22.00","21.27"
"22/03/2020 8:50:35 PM","388.00","29.16","23.00","22.00","21.29"
"22/03/2020 8:45:35 PM","422.40","29.46","23.00","22.00","21.31"
"22/03/2020 8:40:35 PM","405.00","29.73","23.00","22.00","21.32"
"22/03/2020 8:35:35 PM","433.80","29.76","23.00","22.00","21.32"
"22/03/2020 8:30:35 PM","435.00","29.31","23.00","22.00","21.33"
"22/03/2020 8:25:35 PM","439.20","28.97","23.00","22.00","21.35"
"22/03/2020 8:20:35 PM","420.60","29.19","23.00","22.00","21.35"
"22/03/2020 8:15:35 PM","428.80","29.51","23.00","22.00","21.37"
"22/03/2020 8:10:35 PM","431.20","29.51","23.00","22.00","21.37"
"22/03/2020 8:05:35 PM","433.20","29.42","23.00","22.00","21.38"
"22/03/2020 8:00:35 PM","424.60","29.11","23.00","22.00","21.39"
"22/03/2020 7:55:35 PM","421.80","28.99","23.00","22.00","21.41"
"22/03/2020 7:50:35 PM","443.40","29.03","23.00","22.00","21.42"
"22/03/2020 7:45:35 PM","405.80","29.23","23.00","22.00","21.43"
"22/03/2020 7:40:35 PM","434.60","29.28","23.00","22.00","21.44"
"22/03/2020 7:35:35 PM","414.40","29.28","23.00","22.00","21.45"
"22/03/2020 7:30:35 PM","433.00","29.05","23.00","22.00","21.47"
"22/03/2020 7:25:35 PM","404.80","28.89","23.00","22.00","21.47"
"22/03/2020 7:20:35 PM","438.80","29.00","23.00","22.00","21.49"
"22/03/2020 7:15:35 PM","412.20","29.18","23.00","22.00","21.50"
"22/03/2020 7:10:35 PM","419.80","29.11","23.00","22.00","21.51"
"22/03/2020 7:05:35 PM","424.20","29.07","23.00","22.00","21.52"
"22/03/2020 7:00:35 PM","399.20","29.00","23.00","22.00","21.54"
"22/03/2020 6:55:35 PM","418.20","28.97","23.00","22.00","21.54"
"22/03/2020 6:50:35 PM","416.60","29.03","23.00","22.00","21.55"
"22/03/2020 6:45:35 PM","390.20","29.20","23.00","22.00","21.56"
"22/03/2020 6:40:35 PM","404.20","29.44","23.00","22.00","21.55"
"22/03/2020 6:35:35 PM","438.60","29.52","23.00","22.00","21.56"
"22/03/2020 6:30:35 PM","415.20","29.42","23.00","22.00","21.57"
"22/03/2020 6:25:35 PM","426.60","29.23","23.00","22.00","21.59"
"22/03/2020 6:20:35 PM","421.20","29.06","23.00","22.00","21.60"
"22/03/2020 6:15:35 PM","410.20","29.12","23.00","22.00","21.59"
"22/03/2020 6:10:35 PM","422.00","29.09","23.00","22.00","21.59"
"22/03/2020 6:05:35 PM","421.60","29.33","23.00","22.00","21.60"
"22/03/2020 6:00:35 PM","390.00","29.38","23.00","22.00","21.61"
"22/03/2020 5:55:35 PM","419.60","29.47","23.00","22.00","21.61"
"22/03/2020 5:50:35 PM","431.60","29.32","23.00","22.00","21.61"
"22/03/2020 5:45:35 PM","419.60","29.15","23.00","22.00","21.61"
"22/03/2020 5:40:35 PM","432.00","29.21","23.00","22.00","21.60"
"22/03/2020 5:35:35 PM","442.20","29.43","23.00","22.00","21.62"
"22/03/2020 5:30:35 PM","419.80","29.55","23.00","22.00","21.61"
"22/03/2020 5:25:35 PM","433.20","29.56","23.00","22.00","21.61"
"22/03/2020 5:20:35 PM","413.40","29.47","23.00","22.00","21.63"
"22/03/2020 5:15:35 PM","434.00","29.38","23.00","22.00","21.63"
"22/03/2020 5:10:35 PM","455.80","29.26","23.00","22.00","21.62"
"22/03/2020 5:05:35 PM","415.20","29.15","23.00","22.00","21.62"
"22/03/2020 5:00:35 PM","434.20","29.20","23.00","22.00","21.62"
"22/03/2020 4:55:35 PM","406.00","29.25","23.00","22.00","21.62"
"22/03/2020 4:50:35 PM","427.20","29.28","23.00","22.00","21.62"
"22/03/2020 4:45:35 PM","419.60","29.29","23.00","22.00","21.61"
"22/03/2020 4:40:35 PM","430.20","29.31","23.00","22.00","21.62"
"22/03/2020 4:35:35 PM","425.80","29.22","23.00","22.00","21.61"
"22/03/2020 4:30:35 PM","411.40","29.09","23.00","22.00","21.62"
"22/03/2020 4:25:35 PM","418.40","29.01","23.00","22.00","21.61"
"22/03/2020 4:20:35 PM","431.20","29.17","23.00","22.00","21.64"
"22/03/2020 4:15:35 PM","435.60","29.38","23.00","22.00","21.64"
"22/03/2020 4:10:35 PM","440.60","29.35","23.00","22.00","21.64"
"22/03/2020 4:05:35 PM","441.40","29.33","23.00","22.00","21.65"
"22/03/2020 4:00:35 PM","437.00","29.36","23.00","22.00","21.65"
"22/03/2020 3:55:35 PM","444.80","29.25","23.00","22.00","21.65"
"22/03/2020 3:50:35 PM","442.60","29.07","23.00","22.00","21.63"
"22/03/2020 3:45:35 PM","425.00","29.20","23.00","22.00","21.62"
"22/03/2020 3:40:35 PM","433.00","29.43","23.00","22.00","21.64"
"22/03/2020 3:35:35 PM","451.00","29.45","23.00","22.00","21.63"
"22/03/2020 3:30:35 PM","409.20","29.42","23.00","22.00","21.62"
"22/03/2020 3:25:35 PM","453.20","29.34","23.00","22.00","21.63"
"22/03/2020 3:20:35 PM","412.40","29.31","23.00","22.00","21.62"
"22/03/2020 3:15:35 PM","434.20","29.12","23.00","22.00","21.62"
"22/03/2020 3:10:35 PM","429.60","29.10","23.00","22.00","21.61"
"22/03/2020 3:05:35 PM","432.60","29.17","23.00","22.00","21.60"
"22/03/2020 3:00:35 PM","440.80","29.26","23.00","22.00","21.60"
"22/03/2020 2:55:35 PM","431.20","29.32","23.00","22.00","21.60"
"22/03/2020 2:50:35 PM","443.60","29.30","23.00","22.00","21.59"
"22/03/2020 2:45:35 PM","435.60","29.24","23.00","22.00","21.59"
"22/03/2020 2:40:35 PM","449.00","29.32","23.00","22.00","21.58"
"22/03/2020 2:35:35 PM","441.60","29.00","23.00","22.00","21.58"
"22/03/2020 2:30:35 PM","445.20","28.90","23.00","22.00","21.58"
"22/03/2020 2:25:35 PM","412.20","29.04","23.00","22.00","21.56"
"22/03/2020 2:20:35 PM","458.40","29.27","23.00","22.00","21.57"
"22/03/2020 2:15:35 PM","427.00","29.41","23.00","22.00","21.55"
"22/03/2020 2:10:35 PM","409.00","29.56","23.00","22.00","21.55"
"22/03/2020 2:05:35 PM","439.60","29.77","23.00","22.00","21.54"
"22/03/2020 2:00:35 PM","422.40","29.81","23.00","22.00","21.55"
"22/03/2020 1:55:35 PM","443.80","29.66","23.00","22.00","21.54"
"22/03/2020 1:50:35 PM","442.60","29.56","23.00","22.00","21.53"
"22/03/2020 1:45:35 PM","438.80","29.55","23.00","22.00","21.52"
"22/03/2020 1:40:35 PM","415.60","29.34","23.00","22.00","21.52"
"22/03/2020 1:35:35 PM","443.60","29.24","23.00","22.00","21.52"
"22/03/2020 1:30:35 PM","420.40","29.51","23.00","22.00","21.51"
"22/03/2020 1:25:35 PM","432.00","29.92","23.00","22.00","21.50"
"22/03/2020 1:20:35 PM","441.80","30.21","23.00","22.00","21.48"
"22/03/2020 1:15:35 PM","447.80","30.39","23.00","22.00","21.48"
"22/03/2020 1:10:35 PM","447.00","30.44","23.00","22.00","21.47"
"22/03/2020 1:05:35 PM","433.20","30.35","23.00","22.00","21.46"
"22/03/2020 1:00:35 PM","432.00","29.97","23.00","22.00","21.44"
"22/03/2020 12:55:35 PM","424.80","29.74","23.00","22.00","21.44"
"22/03/2020 12:50:35 PM","417.80","29.60","23.00","22.00","21.41"
"22/03/2020 12:45:35 PM","419.00","29.90","23.00","22.00","21.40"
"22/03/2020 12:40:35 PM","427.80","30.12","23.00","22.00","21.38"
"22/03/2020 12:35:35 PM","421.40","30.40","23.00","22.00","21.37"
"22/03/2020 12:30:35 PM","431.40","31.02","23.00","22.00","21.35"
"22/03/2020 12:25:35 PM","422.00","31.07","23.00","22.00","21.35"
"22/03/2020 12:20:35 PM","440.20","30.47","23.00","22.00","21.34"
"22/03/2020 12:15:35 PM","461.60","29.57","23.00","22.00","21.32"
"22/03/2020 12:10:35 PM","434.20","29.50","23.00","22.00","21.29"
"22/03/2020 12:05:35 PM","438.40","29.69","23.00","22.00","21.30"
"22/03/2020 12:00:35 PM","443.40","29.98","23.00","22.00","21.30"
"22/03/2020 11:55:35 AM","411.20","30.51","23.00","22.00","21.28"
"22/03/2020 11:50:35 AM","412.80","31.06","23.00","22.00","21.26"
"22/03/2020 11:45:35 AM","443.20","31.22","23.00","22.00","21.25"
"22/03/2020 11:40:35 AM","428.80","30.80","23.00","22.00","21.24"
"22/03/2020 11:35:35 AM","447.60","30.31","23.00","22.00","21.22"
"22/03/2020 11:30:35 AM","402.80","29.97","23.00","22.00","21.20"
"22/03/2020 11:25:35 AM","426.00","30.09","23.00","22.00","21.18"
"22/03/2020 11:20:35 AM","435.80","30.56","23.00","22.00","21.17"
"22/03/2020 11:15:35 AM","415.40","31.10","23.00","22.00","21.16"
"22/03/2020 11:10:35 AM","421.60","31.69","23.00","22.00","21.16"
"22/03/2020 11:05:35 AM","432.80","31.64","23.00","22.00","21.15"
"22/03/2020 11:00:35 AM","424.20","30.83","23.00","22.00","21.13"
"22/03/2020 10:55:35 AM","421.20","30.21","23.00","22.00","21.12"
"22/03/2020 10:50:35 AM","420.60","30.47","23.00","22.00","21.11"
"22/03/2020 10:45:35 AM","428.40","30.92","23.00","22.00","21.10"
"22/03/2020 10:40:35 AM","417.00","31.44","23.00","22.00","21.08"
"22/03/2020 10:35:35 AM","426.60","31.99","23.00","22.00","21.08"
"22/03/2020 10:30:35 AM","435.80","31.84","23.00","22.00","21.06"
"22/03/2020 10:25:35 AM","414.60","30.83","23.00","22.00","21.06"
"22/03/2020 10:20:35 AM","449.60","30.22","23.00","22.00","21.05"
"22/03/2020 10:15:35 AM","416.40","30.70","23.00","22.00","21.04"
"22/03/2020 10:10:35 AM","425.00","31.40","23.00","22.00","21.03"
"22/03/2020 10:05:35 AM","403.40","31.98","23.00","22.00","21.02"
"22/03/2020 10:00:35 AM","432.20","32.46","23.00","22.00","21.01"
"22/03/2020 9:55:35 AM","400.20","32.06","23.00","22.00","21.01"
"22/03/2020 9:50:35 AM","439.80","31.05","23.00","22.00","20.99"
"22/03/2020 9:45:35 AM","417.20","29.78","23.00","22.00","20.99"
"22/03/2020 9:40:35 AM","423.60","30.44","23.00","22.00","20.97"
"22/03/2020 9:35:35 AM","434.60","31.73","23.00","22.00","20.96"
"22/03/2020 9:30:35 AM","433.40","32.53","23.00","22.00","20.94"
"22/03/2020 9:25:35 AM","423.40","32.72","23.00","22.00","20.94"
"22/03/2020 9:20:35 AM","421.00","31.17","23.00","22.00","20.93"
"22/03/2020 9:15:35 AM","433.20","31.61","23.00","22.00","20.91"
"22/03/2020 9:10:35 AM","439.80","31.95","23.00","22.00","20.90"
"22/03/2020 9:05:35 AM","456.40","31.00","23.00","22.00","20.89"
"22/03/2020 9:00:35 AM","433.60","31.84","23.00","22.00","20.88"
"22/03/2020 8:55:35 AM","426.40","32.38","23.00","22.00","20.86"
"22/03/2020 8:50:35 AM","439.80","32.31","23.00","22.00","20.85"
"22/03/2020 8:45:35 AM","418.60","31.80","23.00","22.00","20.85"
"22/03/2020 8:40:35 AM","443.20","31.31","23.00","22.00","20.84"
"22/03/2020 8:35:35 AM","448.20","30.88","23.00","22.00","20.84"
"22/03/2020 8:30:35 AM","433.40","30.49","23.00","22.00","20.83"
"22/03/2020 8:25:35 AM","449.00","30.16","23.00","22.00","20.82"
"22/03/2020 8:20:35 AM","444.20","30.07","23.00","22.00","20.82"
"22/03/2020 8:15:35 AM","437.40","30.37","23.00","22.00","20.82"
"22/03/2020 8:10:35 AM","424.00","30.84","23.00","22.00","20.82"
"22/03/2020 8:05:35 AM","452.00","31.41","23.00","22.00","20.82"
"22/03/2020 8:00:35 AM","445.40","32.06","23.00","22.00","20.81"
"22/03/2020 7:55:35 AM","456.40","32.28","23.00","22.00","20.81"
"22/03/2020 7:50:35 AM","441.00","31.20","23.00","22.00","20.81"
"22/03/2020 7:45:35 AM","457.00","30.33","23.00","22.00","20.82"
"22/03/2020 7:40:35 AM","459.80","30.68","23.00","22.00","20.82"
"22/03/2020 7:35:35 AM","447.60","31.36","23.00","22.00","20.82"
"22/03/2020 7:30:35 AM","426.60","32.04","23.00","22.00","20.82"
"22/03/2020 7:25:35 AM","424.40","31.99","23.00","22.00","20.82"
"22/03/2020 7:20:35 AM","449.20","30.73","23.00","22.00","20.82"
"22/03/2020 7:15:35 AM","432.20","30.06","23.00","22.00","20.82"
"22/03/2020 7:10:35 AM","427.00","30.66","23.00","22.00","20.82"
"22/03/2020 7:05:35 AM","439.00","31.42","23.00","22.00","20.83"
"22/03/2020 7:00:35 AM","440.00","32.07","23.00","22.00","20.83"
"22/03/2020 6:55:35 AM","415.80","32.05","23.00","22.00","20.84"
"22/03/2020 6:50:35 AM","459.80","30.99","23.00","22.00","20.84"
"22/03/2020 6:45:35 AM","438.20","30.04","23.00","22.00","20.85"
"22/03/2020 6:40:35 AM","420.20","30.32","23.00","22.00","20.85"
"22/03/2020 6:35:35 AM","421.80","30.96","23.00","22.00","20.86"
"22/03/2020 6:30:35 AM","445.20","31.60","23.00","22.00","20.86"
"22/03/2020 6:25:35 AM","445.40","31.30","23.00","22.00","20.87"
"22/03/2020 6:20:35 AM","409.20","31.09","23.00","22.00","20.88"
"22/03/2020 6:15:35 AM","434.80","30.86","23.00","22.00","20.89"
"22/03/2020 6:10:35 AM","421.40","30.75","23.00","22.00","20.89"
"22/03/2020 6:05:35 AM","405.80","30.71","23.00","22.00","20.90"
"22/03/2020 6:00:35 AM","447.20","30.55","23.00","22.00","20.91"
"22/03/2020 5:55:35 AM","448.80","30.32","23.00","22.00","20.91"
"22/03/2020 5:50:35 AM","454.40","30.38","23.00","22.00","20.92"
"22/03/2020 5:45:35 AM","432.20","30.61","23.00","22.00","20.93"
"22/03/2020 5:40:35 AM","424.20","30.81","23.00","22.00","20.94"
"22/03/2020 5:35:35 AM","446.80","30.82","23.00","22.00","20.94"
"22/03/2020 5:30:35 AM","447.40","30.67","23.00","22.00","20.95"
"22/03/2020 5:25:35 AM","414.60","30.48","23.00","22.00","20.97"
"22/03/2020 5:20:35 AM","426.20","30.39","23.00","22.00","20.97"
"22/03/2020 5:15:35 AM","445.00","30.52","23.00","22.00","20.98"
"22/03/2020 5:10:35 AM","439.00","30.66","23.00","22.00","20.98"
"22/03/2020 5:05:35 AM","453.40","30.79","23.00","22.00","20.99"
"22/03/2020 5:00:35 AM","453.40","30.77","23.00","22.00","21.00"
"22/03/2020 4:55:35 AM","445.20","30.68","23.00","22.00","21.01"
"22/03/2020 4:50:35 AM","451.00","30.42","23.00","22.00","21.02"
