"Timestamp","FCU-00-08   PIR Log","FCU-00-08  Enable Log","FCU-00-08   Status Log"
"6/01/2020 9:25:25 AM","0.00","1.00",""
"6/01/2020 9:05:26 AM","1.00","1.00",""
"6/01/2020 5:41:01 AM","0.00","1.00",""
"6/01/2020 5:37:53 AM","1.00","1.00",""
"6/01/2020 5:31:43 AM","1.00","0.00",""
"4/01/2020 6:13:43 AM","0.00","0.00",""
"4/01/2020 5:42:36 AM","0.00","1.00",""
"4/01/2020 5:37:33 AM","1.00","1.00",""
"4/01/2020 5:08:36 AM","0.00","1.00",""
"4/01/2020 5:03:14 AM","1.00","1.00",""
"4/01/2020 4:44:43 AM","0.00","1.00",""
"4/01/2020 4:43:44 AM","0.00","0.00",""
"4/01/2020 4:38:38 AM","1.00","0.00",""
"3/01/2020 6:00:03 PM","0.00","0.00",""
"3/01/2020 10:14:53 AM","0.00","1.00",""
"3/01/2020 6:00:23 AM","0.00","0.00",""
"3/01/2020 5:29:16 AM","0.00","1.00",""
"3/01/2020 5:26:53 AM","1.00","1.00",""
"3/01/2020 5:20:51 AM","1.00","0.00",""
"2/01/2020 6:00:03 PM","0.00","0.00",""
"2/01/2020 9:06:43 AM","0.00","1.00",""
"2/01/2020 6:05:53 AM","0.00","0.00",""
"2/01/2020 5:35:33 AM","0.00","1.00",""
"2/01/2020 5:34:41 AM","0.00","0.00",""
"2/01/2020 5:29:29 AM","1.00","0.00",""
"1/01/2020 9:18:03 PM","0.00","0.00",""
"1/01/2020 3:23:33 PM","0.00","1.00",""
"1/01/2020 1:30:53 PM","0.00","0.00",""
"1/01/2020 1:30:23 PM","0.00","1.00",""
"1/01/2020 1:30:03 PM","0.00","0.00",""
"1/01/2020 1:29:53 PM","0.00","1.00",""
"1/01/2020 1:23:03 PM","0.00","0.00",""
"1/01/2020 1:22:53 PM","0.00","1.00",""
"1/01/2020 1:22:43 PM","0.00","0.00",""
"1/01/2020 10:19:13 AM","0.00","1.00",""
"1/01/2020 10:19:03 AM","0.00","0.00",""
"1/01/2020 10:18:53 AM","0.00","1.00",""
"1/01/2020 6:30:53 AM","0.00","0.00",""
"1/01/2020 6:30:33 AM","0.00","1.00",""
"1/01/2020 6:30:23 AM","0.00","0.00",""
"1/01/2020 5:55:33 AM","0.00","1.00",""
"1/01/2020 5:55:23 AM","0.00","0.00",""
"1/01/2020 5:55:13 AM","0.00","1.00",""
"1/01/2020 5:54:43 AM","0.00","0.00",""
"1/01/2020 5:54:33 AM","0.00","1.00",""
"31/12/2019 8:41:53 PM","0.00","0.00",""
"31/12/2019 5:03:33 PM","0.00","1.00",""
"31/12/2019 5:03:23 PM","0.00","0.00",""
"31/12/2019 5:01:33 PM","0.00","1.00",""
"31/12/2019 12:09:23 AM","0.00","0.00",""
"31/12/2019 12:09:13 AM","0.00","1.00",""
"31/12/2019 12:09:03 AM","0.00","0.00",""
"31/12/2019 12:08:53 AM","0.00","1.00",""
"31/12/2019 12:08:43 AM","0.00","0.00",""
"30/12/2019 7:28:53 AM","0.00","1.00",""
"30/12/2019 12:03:03 AM","0.00","0.00",""
"29/12/2019 11:31:53 PM","0.00","1.00",""
"29/12/2019 11:26:50 PM","1.00","1.00",""
"29/12/2019 11:21:13 PM","0.00","1.00",""
"29/12/2019 11:16:11 PM","1.00","1.00",""
"29/12/2019 10:40:24 AM","0.00","1.00",""
"29/12/2019 10:35:22 AM","1.00","1.00",""
"29/12/2019 10:32:26 AM","0.00","1.00",""
"29/12/2019 10:27:24 AM","1.00","1.00",""
"29/12/2019 8:27:03 AM","0.00","1.00",""
"28/12/2019 11:40:53 PM","0.00","0.00",""
"28/12/2019 11:40:43 PM","0.00","1.00",""
"28/12/2019 11:40:33 PM","0.00","0.00",""
"28/12/2019 10:43:33 AM","0.00","1.00",""
"27/12/2019 10:12:23 PM","0.00","0.00",""
"27/12/2019 10:35:33 AM","0.00","1.00",""
"27/12/2019 7:10:13 AM","0.00","0.00",""
"27/12/2019 4:31:13 AM","0.00","1.00",""
"26/12/2019 8:40:33 PM","0.00","0.00",""
"26/12/2019 8:40:23 PM","0.00","1.00",""
"26/12/2019 8:40:13 PM","0.00","0.00",""
"26/12/2019 4:40:33 PM","0.00","1.00",""
"26/12/2019 4:40:23 PM","0.00","0.00",""
"26/12/2019 4:40:13 PM","0.00","1.00",""
"25/12/2019 10:13:33 PM","0.00","0.00",""
"25/12/2019 10:13:13 PM","0.00","1.00",""
"25/12/2019 10:13:03 PM","0.00","0.00",""
"25/12/2019 11:09:13 AM","0.00","1.00",""
"24/12/2019 9:03:53 PM","0.00","0.00",""
"24/12/2019 4:08:43 PM","0.00","1.00",""
"24/12/2019 7:32:43 AM","0.00","0.00",""
"24/12/2019 7:32:33 AM","0.00","1.00",""
"24/12/2019 7:32:13 AM","0.00","0.00",""
"24/12/2019 7:32:03 AM","0.00","1.00",""
"24/12/2019 7:31:53 AM","0.00","0.00",""
"24/12/2019 3:42:03 AM","0.00","1.00",""
"24/12/2019 3:41:53 AM","0.00","0.00",""
"24/12/2019 3:41:33 AM","0.00","1.00",""
"23/12/2019 6:36:33 PM","0.00","0.00",""
"23/12/2019 6:36:13 PM","0.00","1.00",""
"23/12/2019 6:35:53 PM","0.00","0.00",""
"23/12/2019 12:54:23 PM","0.00","1.00",""
"23/12/2019 12:54:13 PM","0.00","0.00",""
"23/12/2019 12:53:53 PM","0.00","1.00",""
"23/12/2019 12:47:43 PM","0.00","0.00",""
"23/12/2019 12:47:33 PM","0.00","1.00",""
"23/12/2019 12:47:23 PM","0.00","0.00",""
"23/12/2019 12:46:23 PM","0.00","1.00",""
"23/12/2019 12:45:53 PM","0.00","0.00",""
"23/12/2019 12:45:43 PM","0.00","1.00",""
"23/12/2019 12:45:23 PM","0.00","0.00",""
"23/12/2019 12:44:03 PM","0.00","1.00",""
"23/12/2019 12:43:43 PM","0.00","0.00",""
"23/12/2019 12:42:43 PM","0.00","1.00",""
"23/12/2019 12:42:33 PM","0.00","0.00",""
"23/12/2019 12:42:23 PM","0.00","1.00",""
"23/12/2019 12:41:13 PM","0.00","0.00",""
"23/12/2019 12:41:03 PM","0.00","1.00",""
"23/12/2019 12:40:53 PM","0.00","0.00",""
"23/12/2019 12:40:43 PM","0.00","1.00",""
"23/12/2019 12:40:33 PM","0.00","0.00",""
"23/12/2019 12:40:23 PM","0.00","1.00",""
"23/12/2019 12:39:23 PM","0.00","0.00",""
"23/12/2019 12:39:13 PM","0.00","1.00",""
"23/12/2019 12:38:53 PM","0.00","0.00",""
"23/12/2019 12:33:43 PM","0.00","1.00",""
"23/12/2019 12:23:23 PM","0.00","0.00",""
"23/12/2019 12:23:03 PM","0.00","1.00",""
"23/12/2019 12:22:53 PM","0.00","0.00",""
"23/12/2019 12:19:33 PM","0.00","1.00",""
"23/12/2019 7:02:53 AM","0.00","0.00",""
"23/12/2019 2:02:33 AM","0.00","1.00",""
"23/12/2019 2:02:23 AM","0.00","0.00",""
"23/12/2019 2:02:03 AM","0.00","1.00",""
"23/12/2019 2:01:53 AM","0.00","0.00",""
"23/12/2019 2:01:43 AM","0.00","1.00",""
"22/12/2019 8:17:13 PM","0.00","0.00",""
"22/12/2019 8:17:03 PM","0.00","1.00",""
"22/12/2019 8:16:43 PM","0.00","0.00",""
"22/12/2019 5:05:53 PM","0.00","1.00",""
"22/12/2019 11:00:33 AM","0.00","0.00",""
"22/12/2019 10:29:27 AM","0.00","1.00",""
"22/12/2019 10:24:25 AM","1.00","1.00",""
"22/12/2019 10:22:51 AM","0.00","1.00",""
"22/12/2019 10:17:53 AM","1.00","1.00",""
"22/12/2019 10:17:49 AM","1.00","0.00",""
"22/12/2019 9:11:43 AM","0.00","0.00",""
"22/12/2019 8:40:36 AM","0.00","1.00",""
