"Timestamp","AHU_B1_02-PIR2 Log","AHU_B1_02-Sts Log","AHU_B1_02-Enable Log"
"13/12/2019 7:28:34 AM","","0.00","1.00"
"13/12/2019 7:17:00 AM","","1.00","1.00"
"13/12/2019 7:16:38 AM","","0.00","1.00"
"13/12/2019 7:12:01 AM","","1.00","1.00"
"13/12/2019 7:11:49 AM","","0.00","1.00"
"13/12/2019 6:02:13 AM","","1.00","1.00"
"13/12/2019 6:00:01 AM","","0.00","1.00"
"12/12/2019 6:32:50 PM","","0.00","0.00"
"12/12/2019 6:32:37 PM","","1.00","0.00"
"12/12/2019 6:02:02 AM","","1.00","1.00"
"12/12/2019 6:00:01 AM","","0.00","1.00"
"11/12/2019 11:30:22 PM","","0.00","0.00"
"11/12/2019 11:30:11 PM","","1.00","0.00"
"11/12/2019 6:02:00 AM","","1.00","1.00"
"11/12/2019 6:00:01 AM","","0.00","1.00"
"10/12/2019 7:20:16 PM","","0.00","0.00"
"10/12/2019 7:20:05 PM","","1.00","0.00"
"10/12/2019 12:59:03 PM","","1.00","1.00"
"10/12/2019 12:44:13 PM","","0.00","1.00"
"10/12/2019 6:04:21 AM","","1.00","1.00"
"10/12/2019 6:00:02 AM","","0.00","1.00"
"9/12/2019 9:22:46 PM","","0.00","0.00"
"9/12/2019 9:22:30 PM","","1.00","0.00"
"9/12/2019 7:20:06 PM","","1.00","1.00"
"9/12/2019 7:20:04 PM","","0.00","1.00"
"9/12/2019 7:17:09 PM","","1.00","1.00"
"9/12/2019 7:17:07 PM","","0.00","1.00"
"9/12/2019 7:04:27 PM","","1.00","1.00"
"9/12/2019 7:04:19 PM","","0.00","1.00"
"9/12/2019 6:53:23 PM","","1.00","1.00"
"9/12/2019 6:53:19 PM","","0.00","1.00"
"9/12/2019 6:50:46 PM","","1.00","1.00"
"9/12/2019 6:50:41 PM","","0.00","1.00"
"9/12/2019 6:44:53 PM","","1.00","1.00"
"9/12/2019 6:44:48 PM","","0.00","1.00"
"9/12/2019 6:38:15 PM","","1.00","1.00"
"9/12/2019 6:38:07 PM","","0.00","1.00"
"9/12/2019 6:05:17 AM","","1.00","1.00"
"9/12/2019 6:00:01 AM","","0.00","1.00"
"6/12/2019 6:02:44 PM","","0.00","0.00"
"6/12/2019 6:02:36 PM","","1.00","0.00"
"6/12/2019 6:03:48 AM","","1.00","1.00"
"6/12/2019 6:00:01 AM","","0.00","1.00"
"5/12/2019 10:03:22 PM","","0.00","0.00"
"5/12/2019 10:02:53 PM","","1.00","0.00"
"5/12/2019 3:20:18 PM","","1.00","1.00"
"5/12/2019 3:20:17 PM","","0.00","1.00"
"5/12/2019 6:02:03 AM","","1.00","1.00"
"5/12/2019 6:00:01 AM","","0.00","1.00"
"4/12/2019 6:12:14 PM","","0.00","0.00"
"4/12/2019 6:12:03 PM","","1.00","0.00"
"4/12/2019 6:02:08 AM","","1.00","1.00"
"4/12/2019 6:00:02 AM","","0.00","1.00"
"3/12/2019 11:51:07 PM","","0.00","0.00"
"3/12/2019 11:50:39 PM","","1.00","0.00"
"3/12/2019 6:13:25 PM","","1.00","1.00"
"3/12/2019 6:13:21 PM","","0.00","1.00"
"3/12/2019 5:51:38 PM","","1.00","1.00"
"3/12/2019 5:51:34 PM","","0.00","1.00"
"3/12/2019 5:34:01 PM","","1.00","1.00"
"3/12/2019 5:33:53 PM","","0.00","1.00"
"3/12/2019 5:12:11 PM","","1.00","1.00"
"3/12/2019 5:12:08 PM","","0.00","1.00"
"3/12/2019 4:42:13 PM","","1.00","1.00"
"3/12/2019 4:42:07 PM","","0.00","1.00"
"3/12/2019 2:38:06 PM","","1.00","1.00"
"3/12/2019 2:38:03 PM","","0.00","1.00"
"3/12/2019 9:29:53 AM","","1.00","1.00"
"3/12/2019 9:29:49 AM","","0.00","1.00"
"3/12/2019 9:26:28 AM","","1.00","1.00"
"3/12/2019 9:26:09 AM","","0.00","1.00"
"3/12/2019 9:26:02 AM","","1.00","1.00"
"3/12/2019 9:25:54 AM","","0.00","1.00"
"3/12/2019 6:04:34 AM","","1.00","1.00"
"3/12/2019 6:00:02 AM","","0.00","1.00"
"2/12/2019 6:00:22 PM","","0.00","0.00"
"2/12/2019 6:00:01 PM","","1.00","0.00"
"2/12/2019 4:31:58 PM","","1.00","1.00"
"2/12/2019 4:31:54 PM","","0.00","1.00"
"2/12/2019 4:31:36 PM","","1.00","1.00"
"2/12/2019 4:31:27 PM","","0.00","1.00"
"2/12/2019 3:34:18 PM","","1.00","1.00"
"2/12/2019 3:34:14 PM","","0.00","1.00"
"2/12/2019 3:31:28 PM","","1.00","1.00"
"2/12/2019 3:31:22 PM","","0.00","1.00"
"2/12/2019 3:26:16 PM","","1.00","1.00"
"2/12/2019 3:26:13 PM","","0.00","1.00"
"2/12/2019 3:17:34 PM","","1.00","1.00"
"2/12/2019 3:17:28 PM","","0.00","1.00"
"2/12/2019 3:17:24 PM","","1.00","1.00"
"2/12/2019 3:17:18 PM","","0.00","1.00"
"2/12/2019 3:13:40 PM","","1.00","1.00"
"2/12/2019 3:13:37 PM","","0.00","1.00"
"2/12/2019 2:04:53 PM","","1.00","1.00"
"2/12/2019 2:04:48 PM","","0.00","1.00"
"2/12/2019 1:58:38 PM","","1.00","1.00"
"2/12/2019 1:58:34 PM","","0.00","1.00"
"2/12/2019 1:58:24 PM","","1.00","1.00"
"2/12/2019 1:58:12 PM","","0.00","1.00"
"2/12/2019 1:57:11 PM","","1.00","1.00"
"2/12/2019 1:56:57 PM","","0.00","1.00"
"2/12/2019 1:49:04 PM","","1.00","1.00"
"2/12/2019 1:48:56 PM","","0.00","1.00"
"2/12/2019 1:38:40 PM","","1.00","1.00"
"2/12/2019 1:38:37 PM","","0.00","1.00"
"2/12/2019 1:18:34 PM","","1.00","1.00"
"2/12/2019 1:18:32 PM","","0.00","1.00"
"2/12/2019 1:08:36 PM","","1.00","1.00"
"2/12/2019 1:08:26 PM","","0.00","1.00"
"2/12/2019 12:55:53 PM","","1.00","1.00"
"2/12/2019 12:55:51 PM","","0.00","1.00"
"2/12/2019 12:55:23 PM","","1.00","1.00"
"2/12/2019 12:55:20 PM","","0.00","1.00"
"2/12/2019 12:53:31 PM","","1.00","1.00"
"2/12/2019 12:53:26 PM","","0.00","1.00"
"2/12/2019 12:51:57 PM","","1.00","1.00"
"2/12/2019 12:51:53 PM","","0.00","1.00"
"2/12/2019 12:41:52 PM","","1.00","1.00"
"2/12/2019 12:41:45 PM","","0.00","1.00"
"2/12/2019 12:41:35 PM","","1.00","1.00"
"2/12/2019 12:41:33 PM","","0.00","1.00"
"2/12/2019 12:40:59 PM","","1.00","1.00"
"2/12/2019 12:40:57 PM","","0.00","1.00"
"2/12/2019 12:33:10 PM","","1.00","1.00"
"2/12/2019 12:33:05 PM","","0.00","1.00"
"2/12/2019 11:45:23 AM","","1.00","1.00"
"2/12/2019 11:45:17 AM","","0.00","1.00"
"2/12/2019 11:42:42 AM","","1.00","1.00"
"2/12/2019 11:42:38 AM","","0.00","1.00"
"2/12/2019 11:41:38 AM","","1.00","1.00"
"2/12/2019 11:41:34 AM","","0.00","1.00"
"2/12/2019 11:41:27 AM","","1.00","1.00"
"2/12/2019 11:41:23 AM","","0.00","1.00"
"2/12/2019 11:39:54 AM","","1.00","1.00"
"2/12/2019 11:39:47 AM","","0.00","1.00"
"2/12/2019 11:22:32 AM","","1.00","1.00"
"2/12/2019 11:22:31 AM","","0.00","1.00"
"2/12/2019 11:17:07 AM","","1.00","1.00"
"2/12/2019 11:17:02 AM","","0.00","1.00"
"2/12/2019 11:07:49 AM","","1.00","1.00"
"2/12/2019 11:07:42 AM","","0.00","1.00"
"2/12/2019 11:07:36 AM","","1.00","1.00"
"2/12/2019 11:07:31 AM","","0.00","1.00"
"2/12/2019 10:59:23 AM","","1.00","1.00"
"2/12/2019 10:59:18 AM","","0.00","1.00"
"2/12/2019 10:57:48 AM","","1.00","1.00"
"2/12/2019 10:57:41 AM","","0.00","1.00"
"2/12/2019 10:34:18 AM","","1.00","1.00"
"2/12/2019 10:34:09 AM","","0.00","1.00"
"2/12/2019 10:29:24 AM","","1.00","1.00"
"2/12/2019 10:29:22 AM","","0.00","1.00"
"2/12/2019 10:16:47 AM","","1.00","1.00"
"2/12/2019 10:16:33 AM","","0.00","1.00"
"2/12/2019 10:12:27 AM","","1.00","1.00"
"2/12/2019 10:12:18 AM","","0.00","1.00"
"2/12/2019 10:12:10 AM","","1.00","1.00"
"2/12/2019 10:11:54 AM","","0.00","1.00"
"2/12/2019 10:11:46 AM","","1.00","1.00"
"2/12/2019 10:11:39 AM","","0.00","1.00"
"2/12/2019 10:08:54 AM","","1.00","1.00"
"2/12/2019 10:08:48 AM","","0.00","1.00"
"2/12/2019 10:02:39 AM","","1.00","1.00"
"2/12/2019 10:02:35 AM","","0.00","1.00"
"2/12/2019 10:02:27 AM","","1.00","1.00"
"2/12/2019 10:02:20 AM","","0.00","1.00"
"2/12/2019 8:24:27 AM","","1.00","1.00"
"2/12/2019 8:24:23 AM","","0.00","1.00"
"2/12/2019 6:05:11 AM","","1.00","1.00"
"2/12/2019 6:02:22 AM","","0.00","1.00"
"2/12/2019 6:01:36 AM","","1.00","1.00"
"2/12/2019 6:00:01 AM","","0.00","1.00"
"1/12/2019 11:40:39 AM","","0.00","0.00"
"1/12/2019 11:40:25 AM","","1.00","0.00"
"1/12/2019 11:39:28 AM","","0.00","0.00"
"1/12/2019 11:38:32 AM","","1.00","0.00"
"1/12/2019 11:11:08 AM","","0.00","0.00"
"1/12/2019 11:10:49 AM","","1.00","0.00"
"1/12/2019 11:10:26 AM","","0.00","0.00"
"1/12/2019 11:09:48 AM","","1.00","0.00"
"29/11/2019 7:54:03 PM","","0.00","0.00"
"29/11/2019 7:53:37 PM","","1.00","0.00"
"29/11/2019 6:05:13 AM","","1.00","1.00"
"29/11/2019 6:00:01 AM","","0.00","1.00"
"28/11/2019 6:57:12 PM","","0.00","0.00"
"28/11/2019 6:56:45 PM","","1.00","0.00"
"28/11/2019 6:04:19 AM","","1.00","1.00"
"28/11/2019 6:00:01 AM","","0.00","1.00"
"28/11/2019 1:44:33 AM","","0.00","0.00"
"28/11/2019 1:44:22 AM","","1.00","0.00"
"27/11/2019 6:04:34 AM","","1.00","1.00"
"27/11/2019 6:00:01 AM","","0.00","1.00"
"26/11/2019 6:39:37 PM","","0.00","0.00"
"26/11/2019 6:39:34 PM","","1.00","0.00"
"26/11/2019 6:24:42 PM","","1.00","1.00"
"26/11/2019 6:24:38 PM","","0.00","1.00"
"26/11/2019 5:53:45 PM","","1.00","1.00"
"26/11/2019 5:53:44 PM","","0.00","1.00"
"26/11/2019 5:47:22 PM","","1.00","1.00"
"26/11/2019 5:47:18 PM","","0.00","1.00"
"26/11/2019 5:26:26 PM","","1.00","1.00"
"26/11/2019 5:26:20 PM","","0.00","1.00"
"26/11/2019 5:25:54 PM","","1.00","1.00"
"26/11/2019 5:25:50 PM","","0.00","1.00"
"26/11/2019 5:12:39 PM","","1.00","1.00"
"26/11/2019 5:12:35 PM","","0.00","1.00"
"26/11/2019 5:07:22 PM","","1.00","1.00"
"26/11/2019 5:07:14 PM","","0.00","1.00"
"26/11/2019 5:05:21 PM","","1.00","1.00"
"26/11/2019 5:05:17 PM","","0.00","1.00"
"26/11/2019 4:58:57 PM","","1.00","1.00"
"26/11/2019 4:58:37 PM","","0.00","1.00"
"26/11/2019 4:56:05 PM","","1.00","1.00"
"26/11/2019 4:56:00 PM","","0.00","1.00"
"26/11/2019 4:49:33 PM","","1.00","1.00"
"26/11/2019 4:49:30 PM","","0.00","1.00"
"26/11/2019 4:46:28 PM","","1.00","1.00"
"26/11/2019 4:46:26 PM","","0.00","1.00"
"26/11/2019 4:43:16 PM","","1.00","1.00"
"26/11/2019 4:43:13 PM","","0.00","1.00"
"26/11/2019 4:39:41 PM","","1.00","1.00"
"26/11/2019 4:39:37 PM","","0.00","1.00"
"26/11/2019 4:36:55 PM","","1.00","1.00"
"26/11/2019 4:36:54 PM","","0.00","1.00"
"26/11/2019 4:36:36 PM","","1.00","1.00"
"26/11/2019 4:36:23 PM","","0.00","1.00"
"26/11/2019 4:34:27 PM","","1.00","1.00"
"26/11/2019 4:34:25 PM","","0.00","1.00"
"26/11/2019 4:31:53 PM","","1.00","1.00"
"26/11/2019 4:31:49 PM","","0.00","1.00"
"26/11/2019 4:25:09 PM","","1.00","1.00"
"26/11/2019 4:25:03 PM","","0.00","1.00"
"26/11/2019 4:21:27 PM","","1.00","1.00"
"26/11/2019 4:21:23 PM","","0.00","1.00"
"26/11/2019 4:20:26 PM","","1.00","1.00"
"26/11/2019 4:20:20 PM","","0.00","1.00"
"26/11/2019 4:20:17 PM","","1.00","1.00"
"26/11/2019 4:20:12 PM","","0.00","1.00"
"26/11/2019 4:14:56 PM","","1.00","1.00"
"26/11/2019 4:14:51 PM","","0.00","1.00"
"26/11/2019 4:11:10 PM","","1.00","1.00"
"26/11/2019 4:11:04 PM","","0.00","1.00"
"26/11/2019 3:52:44 PM","","1.00","1.00"
"26/11/2019 3:52:32 PM","","0.00","1.00"
"26/11/2019 3:49:41 PM","","1.00","1.00"
"26/11/2019 3:49:39 PM","","0.00","1.00"
"26/11/2019 3:46:02 PM","","1.00","1.00"
"26/11/2019 3:46:00 PM","","0.00","1.00"
"26/11/2019 3:32:13 PM","","1.00","1.00"
"26/11/2019 3:32:06 PM","","0.00","1.00"
"26/11/2019 3:31:08 PM","","1.00","1.00"
"26/11/2019 3:31:03 PM","","0.00","1.00"
"26/11/2019 3:30:02 PM","","1.00","1.00"
"26/11/2019 3:29:59 PM","","0.00","1.00"
"26/11/2019 3:26:59 PM","","1.00","1.00"
"26/11/2019 3:26:51 PM","","0.00","1.00"
"26/11/2019 3:24:34 PM","","1.00","1.00"
"26/11/2019 3:24:28 PM","","0.00","1.00"
"26/11/2019 3:16:01 PM","","1.00","1.00"
"26/11/2019 3:15:52 PM","","0.00","1.00"
"26/11/2019 3:15:39 PM","","1.00","1.00"
"26/11/2019 3:15:37 PM","","0.00","1.00"
"26/11/2019 3:15:10 PM","","1.00","1.00"
"26/11/2019 3:15:05 PM","","0.00","1.00"
"26/11/2019 3:14:42 PM","","1.00","1.00"
"26/11/2019 3:14:40 PM","","0.00","1.00"
"26/11/2019 3:14:15 PM","","1.00","1.00"
"26/11/2019 3:14:07 PM","","0.00","1.00"
"26/11/2019 3:03:31 PM","","1.00","1.00"
"26/11/2019 3:03:29 PM","","0.00","1.00"
"26/11/2019 3:02:57 PM","","1.00","1.00"
"26/11/2019 3:02:53 PM","","0.00","1.00"
"26/11/2019 3:01:30 PM","","1.00","1.00"
"26/11/2019 3:01:25 PM","","0.00","1.00"
"26/11/2019 2:55:53 PM","","1.00","1.00"
"26/11/2019 6:00:02 AM","","","1.00"
"25/11/2019 10:24:27 PM","","","0.00"
"25/11/2019 6:00:01 AM","","","1.00"
"22/11/2019 11:31:38 PM","","","0.00"
"22/11/2019 6:00:02 AM","","","1.00"
"21/11/2019 6:09:01 PM","","","0.00"
"21/11/2019 6:00:01 AM","","","1.00"
"20/11/2019 9:57:38 PM","","","0.00"
"20/11/2019 6:00:01 AM","","","1.00"
"19/11/2019 6:29:29 PM","","","0.00"
"19/11/2019 6:00:02 AM","","","1.00"
"19/11/2019 2:42:19 AM","","","0.00"
"18/11/2019 6:00:01 AM","","","1.00"
"15/11/2019 6:00:01 PM","","","0.00"
"15/11/2019 6:00:02 AM","","","1.00"
"14/11/2019 11:32:17 PM","","","0.00"
"14/11/2019 6:00:01 AM","","","1.00"
"14/11/2019 2:42:49 AM","","","0.00"
"13/11/2019 6:00:01 AM","","","1.00"
"13/11/2019 3:00:20 AM","","","0.00"
"12/11/2019 6:00:02 AM","","","1.00"
"11/11/2019 11:08:13 PM","","","0.00"
"11/11/2019 6:00:02 AM","","","1.00"
"9/11/2019 9:09:05 PM","","","0.00"
"9/11/2019 2:49:29 PM","","","1.00"
"9/11/2019 2:43:22 AM","","","0.00"
"8/11/2019 6:00:02 AM","","","1.00"
"8/11/2019 12:30:04 AM","","","0.00"
"7/11/2019 6:00:01 AM","","","1.00"
"7/11/2019 3:23:41 AM","","","0.00"
"6/11/2019 6:00:01 AM","","","1.00"
"6/11/2019 2:43:35 AM","","","0.00"
"5/11/2019 6:00:02 AM","","","1.00"
"5/11/2019 3:48:43 AM","","","0.00"
"4/11/2019 6:00:02 AM","","","1.00"
"2/11/2019 4:19:19 AM","","","0.00"
"1/11/2019 6:00:02 AM","","","1.00"
"1/11/2019 4:05:08 AM","","","0.00"
"31/10/2019 6:00:01 AM","","","1.00"
"31/10/2019 2:44:25 AM","","","0.00"
"30/10/2019 6:00:01 AM","","","1.00"
"30/10/2019 2:44:23 AM","","","0.00"
"29/10/2019 6:00:01 AM","","","1.00"
"29/10/2019 3:34:32 AM","","","0.00"
"28/10/2019 6:00:02 AM","","","1.00"
"26/10/2019 2:14:39 AM","","","0.00"
"25/10/2019 6:00:02 AM","","","1.00"
"25/10/2019 1:48:10 AM","","","0.00"
"24/10/2019 6:00:02 AM","","","1.00"
"24/10/2019 1:43:32 AM","","","0.00"
"23/10/2019 6:00:01 AM","","","1.00"
"23/10/2019 1:46:26 AM","","","0.00"
"22/10/2019 6:00:01 AM","","","1.00"
"22/10/2019 1:50:11 AM","","","0.00"
"21/10/2019 6:00:02 AM","","","1.00"
"19/10/2019 12:08:10 AM","","","0.00"
"18/10/2019 6:00:01 AM","","","1.00"
"17/10/2019 6:49:37 PM","","","0.00"
"17/10/2019 6:00:02 AM","","","1.00"
"17/10/2019 1:52:45 AM","","","0.00"
"16/10/2019 6:00:01 AM","","","1.00"
"16/10/2019 1:47:09 AM","","","0.00"
"15/10/2019 6:00:01 AM","","","1.00"
"14/10/2019 11:54:09 PM","","","0.00"
"14/10/2019 6:00:02 AM","","","1.00"
"11/10/2019 9:52:23 PM","","","0.00"
"11/10/2019 6:00:01 AM","","","1.00"
"10/10/2019 10:08:15 PM","","","0.00"
"10/10/2019 6:00:02 AM","","","1.00"
"10/10/2019 2:04:01 AM","","","0.00"
"9/10/2019 6:00:01 AM","","","1.00"
"8/10/2019 10:52:33 PM","","","0.00"
"8/10/2019 6:00:01 AM","","","1.00"
"7/10/2019 9:03:16 PM","","","0.00"
"7/10/2019 6:00:01 AM","","","1.00"
"4/10/2019 8:19:51 PM","","","0.00"
"4/10/2019 6:00:02 AM","","","1.00"
"3/10/2019 11:29:34 PM","","","0.00"
"3/10/2019 6:00:01 AM","","","1.00"
"3/10/2019 1:52:05 AM","","","0.00"
"2/10/2019 6:00:01 AM","","","1.00"
"1/10/2019 7:31:55 PM","","","0.00"
"1/10/2019 6:00:01 AM","","","1.00"
"1/10/2019 12:13:34 AM","","","0.00"
"30/09/2019 6:00:02 AM","","","1.00"
"27/09/2019 6:00:01 PM","","","0.00"
"27/09/2019 6:00:02 AM","","","1.00"
"27/09/2019 12:46:59 AM","","","0.00"
"26/09/2019 6:00:01 AM","","","1.00"
"25/09/2019 10:49:23 PM","","","0.00"
"25/09/2019 6:00:01 AM","","","1.00"
"25/09/2019 2:00:52 AM","","","0.00"
"24/09/2019 6:00:01 AM","","","1.00"
"23/09/2019 11:09:14 PM","","","0.00"
"23/09/2019 6:00:02 AM","","","1.00"
"23/09/2019 3:51:05 AM","","","0.00"
"21/09/2019 9:28:02 AM","","","1.00"
"20/09/2019 10:58:35 PM","","","0.00"
"20/09/2019 6:00:02 AM","","","1.00"
"19/09/2019 10:14:17 PM","","","0.00"
"19/09/2019 6:00:02 AM","","","1.00"
"18/09/2019 10:52:41 PM","","","0.00"
"18/09/2019 6:00:01 AM","","","1.00"
"18/09/2019 1:49:42 AM","","","0.00"
"17/09/2019 6:00:01 AM","","","1.00"
"17/09/2019 1:50:33 AM","","","0.00"
"16/09/2019 6:00:02 AM","","","1.00"
"13/09/2019 10:36:30 PM","","","0.00"
"13/09/2019 6:00:01 AM","","","1.00"
"13/09/2019 1:52:10 AM","","","0.00"
"12/09/2019 6:00:02 AM","","","1.00"
"12/09/2019 1:49:50 AM","","","0.00"
"11/09/2019 6:00:01 AM","","","1.00"
"10/09/2019 9:30:57 PM","","","0.00"
"10/09/2019 6:00:01 AM","","","1.00"
"10/09/2019 1:51:31 AM","","","0.00"
"9/09/2019 6:00:02 AM","","","1.00"
"6/09/2019 11:20:27 PM","","","0.00"
"6/09/2019 6:00:01 AM","","","1.00"
"6/09/2019 2:19:27 AM","","","0.00"
"5/09/2019 6:00:02 AM","","","1.00"
"5/09/2019 1:54:10 AM","","","0.00"
"4/09/2019 6:00:01 AM","","","1.00"
"4/09/2019 2:04:50 AM","","","0.00"
"3/09/2019 6:00:01 AM","","","1.00"
"3/09/2019 1:56:21 AM","","","0.00"
"2/09/2019 6:00:01 AM","","","1.00"
"31/08/2019 12:07:50 AM","","","0.00"
"30/08/2019 6:00:01 AM","","","1.00"
"29/08/2019 11:45:40 PM","","","0.00"
"29/08/2019 6:00:02 AM","","","1.00"
"28/08/2019 9:49:12 PM","","","0.00"
"28/08/2019 6:00:01 AM","","","1.00"
"28/08/2019 12:36:51 AM","","","0.00"
"27/08/2019 6:00:01 AM","","","1.00"
"27/08/2019 2:03:40 AM","","","0.00"
"26/08/2019 6:00:01 AM","","","1.00"
"23/08/2019 9:52:13 PM","","","0.00"
"23/08/2019 6:00:01 AM","","","1.00"
"23/08/2019 2:16:10 AM","","","0.00"
"22/08/2019 6:00:01 AM","","","1.00"
"22/08/2019 1:55:23 AM","","","0.00"
"21/08/2019 6:00:02 AM","","","1.00"
"21/08/2019 1:59:21 AM","","","0.00"
"20/08/2019 6:00:01 AM","","","1.00"
"19/08/2019 11:00:14 PM","","","0.00"
"10/08/2019 2:53:03 PM","","","1.00"
"23/07/2019 7:19:48 PM","","","1.00"
"4/06/2019 12:26:29 AM","","","1.00"
"2/06/2019 10:34:52 PM","","","1.00"
"11/05/2019 8:04:13 AM","","","1.00"
"10/05/2019 6:44:30 PM","","","0.00"
"10/05/2019 6:00:02 AM","","","1.00"
"9/05/2019 8:12:30 PM","","","0.00"
"9/05/2019 6:00:01 AM","","","1.00"
"8/05/2019 7:08:12 PM","","","0.00"
"8/05/2019 6:00:01 AM","","","1.00"
"7/05/2019 10:10:34 PM","","","0.00"
"7/05/2019 6:00:02 AM","","","1.00"
"6/05/2019 8:30:05 PM","","","0.00"
"6/05/2019 6:00:02 AM","","","1.00"
"3/05/2019 8:29:57 PM","","","0.00"
"3/05/2019 2:20:19 PM","","","1.00"
"2/05/2019 10:25:22 PM","","","0.00"
"2/05/2019 6:00:01 AM","","","1.00"
"2/05/2019 12:40:01 AM","","","0.00"
"1/05/2019 6:00:01 AM","","","1.00"
"30/04/2019 8:19:17 PM","","","0.00"
"30/04/2019 6:00:01 AM","","","1.00"
"29/04/2019 8:15:09 PM","","","0.00"
"29/04/2019 6:00:02 AM","","","1.00"
"25/04/2019 6:00:01 PM","","","0.00"
"5/04/2019 3:58:46 PM","","","1.00"
"5/04/2019 12:08:54 AM","","","0.00"
"4/04/2019 6:00:01 AM","","","1.00"
"4/04/2019 12:20:37 AM","","","0.00"
"3/04/2019 6:00:02 AM","","","1.00"
"3/04/2019 2:56:29 AM","","","0.00"
"2/04/2019 10:48:03 PM","","","0.00"
"2/04/2019 6:00:01 AM","","","1.00"
"1/04/2019 8:39:21 PM","","","0.00"
"1/04/2019 6:00:01 AM","","","1.00"
"29/03/2019 7:17:29 PM","","","0.00"
"29/03/2019 3:17:39 PM","","","1.00"
"29/03/2019 3:17:36 PM","","","0.00"
"29/03/2019 2:56:47 PM","","","1.00"
"29/03/2019 12:49:35 AM","","","0.00"
"28/03/2019 6:00:02 AM","","","1.00"
"27/03/2019 9:55:39 PM","","","0.00"
"27/03/2019 6:00:02 AM","","","1.00"
"26/03/2019 9:54:21 PM","","","0.00"
"26/03/2019 6:00:01 AM","","","1.00"
"25/03/2019 9:47:16 PM","","","0.00"
"25/03/2019 6:00:01 AM","","","1.00"
"23/03/2019 5:41:43 PM","","","0.00"
"23/03/2019 2:16:05 PM","","","1.00"
"23/03/2019 1:08:39 PM","","","0.00"
"15/03/2019 2:46:26 PM","","","1.00"
"14/03/2019 7:00:47 PM","","","0.00"
"14/03/2019 6:00:01 AM","","","1.00"
"13/03/2019 11:49:50 PM","","","0.00"
"13/03/2019 6:00:02 AM","","","1.00"
"12/03/2019 7:43:12 PM","","","0.00"
"12/03/2019 6:00:01 AM","","","1.00"
"11/03/2019 7:09:05 PM","","","0.00"
"11/03/2019 6:00:01 AM","","","1.00"
"9/03/2019 5:22:12 PM","","","0.00"
"9/03/2019 1:04:42 PM","","","1.00"
"7/03/2019 8:17:09 PM","","","0.00"
"7/03/2019 6:00:01 AM","","","1.00"
"6/03/2019 8:30:45 PM","","","0.00"
"6/03/2019 6:00:02 AM","","","1.00"
"5/03/2019 9:54:14 PM","","","0.00"
"5/03/2019 6:00:01 AM","","","1.00"
"4/03/2019 7:57:00 PM","","","0.00"
"4/03/2019 6:00:01 AM","","","1.00"
"3/03/2019 7:19:22 PM","","","0.00"
"3/03/2019 10:04:58 AM","","","1.00"
"3/03/2019 4:54:22 AM","","","0.00"
"2/03/2019 8:49:48 PM","","","0.00"
"2/03/2019 8:48:02 PM","","","1.00"
"2/03/2019 8:47:42 PM","","","0.00"
"2/03/2019 8:47:22 PM","","","1.00"
"2/03/2019 8:45:31 PM","","","0.00"
"2/03/2019 8:44:28 PM","","","1.00"
"2/03/2019 8:41:27 PM","","","0.00"
"2/03/2019 10:44:11 AM","","","1.00"
"1/03/2019 8:00:27 PM","","","0.00"
"1/03/2019 9:45:50 AM","","","1.00"
"28/02/2019 8:21:25 PM","","","0.00"
"28/02/2019 6:00:01 AM","","","1.00"
"27/02/2019 6:00:02 PM","","","0.00"
"27/02/2019 6:00:01 AM","","","1.00"
"26/02/2019 6:15:44 PM","","","0.00"
"26/02/2019 6:00:02 AM","","","1.00"
"25/02/2019 7:43:05 PM","","","0.00"
"25/02/2019 7:40:12 PM","","","1.00"
"25/02/2019 7:39:11 PM","","","0.00"
"25/02/2019 6:00:01 AM","","","1.00"
"24/02/2019 8:12:26 PM","","","0.00"
"24/02/2019 1:08:39 PM","","","1.00"
"23/02/2019 9:18:16 PM","","","0.00"
"23/02/2019 7:49:26 AM","","","1.00"
"21/02/2019 6:47:27 PM","","","0.00"
"21/02/2019 6:00:01 AM","","","1.00"
"20/02/2019 6:47:07 PM","","","0.00"
"20/02/2019 6:00:01 AM","","","1.00"
"19/02/2019 6:00:01 PM","","","0.00"
"19/02/2019 6:00:02 AM","","","1.00"
"18/02/2019 6:00:01 PM","","","0.00"
"18/02/2019 6:00:02 AM","","","1.00"
"14/02/2019 6:26:06 PM","","","0.00"
"14/02/2019 6:00:02 AM","","","1.00"
"13/02/2019 6:00:01 PM","","","0.00"
"13/02/2019 6:00:01 AM","","","1.00"
"12/02/2019 6:27:49 PM","","","0.00"
"12/02/2019 6:00:01 AM","","","1.00"
"11/02/2019 6:41:09 PM","","","0.00"
"11/02/2019 6:40:59 PM","","","1.00"
"11/02/2019 6:40:39 PM","","","0.00"
"11/02/2019 6:31:08 PM","","","1.00"
"11/02/2019 6:00:01 PM","","","0.00"
"11/02/2019 6:00:02 AM","","","1.00"
"7/02/2019 6:06:35 PM","","","0.00"
"7/02/2019 6:00:02 AM","","","1.00"
"6/02/2019 6:19:35 PM","","","0.00"
"6/02/2019 6:00:01 AM","","","1.00"
"5/02/2019 6:51:03 PM","","","0.00"
"5/02/2019 6:00:01 AM","","","1.00"
"4/02/2019 7:01:36 PM","","","0.00"
"4/02/2019 6:00:02 AM","","","1.00"
"3/02/2019 6:16:04 PM","","","0.00"
