"Timestamp","FCU-00-10  CO2 Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log","FCU-00-10  ClgTmpSp Extended Trend Log","FCU-00-10 HtgTmpSp Extended Trend Log","FCU-00-10  ZnTmp Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log"
"11/03/2020 8:50:35 PM","576.00","24.07","25.00","21.00","22.95","24.07"
"11/03/2020 8:45:35 PM","593.80","24.09","25.00","21.00","22.96","24.09"
"11/03/2020 8:40:35 PM","593.80","24.10","25.00","21.00","22.97","24.10"
"11/03/2020 8:35:35 PM","576.80","24.12","25.00","21.00","22.98","24.12"
"11/03/2020 8:30:35 PM","582.80","24.12","25.00","21.00","23.00","24.12"
"11/03/2020 8:25:35 PM","567.80","24.13","25.00","21.00","23.02","24.13"
"11/03/2020 8:20:35 PM","572.00","24.12","25.00","21.00","23.03","24.12"
"11/03/2020 8:15:35 PM","577.00","24.10","25.00","21.00","23.05","24.10"
"11/03/2020 8:10:35 PM","590.60","24.09","25.00","21.00","23.06","24.09"
"11/03/2020 8:05:35 PM","601.60","24.08","25.00","21.00","23.08","24.08"
"11/03/2020 8:00:35 PM","590.60","24.05","25.00","21.00","23.11","24.05"
"11/03/2020 7:55:35 PM","586.60","24.03","25.00","21.00","23.13","24.03"
"11/03/2020 7:50:35 PM","605.40","24.02","25.00","21.00","23.16","24.02"
"11/03/2020 7:45:35 PM","619.60","24.04","25.00","21.00","23.18","24.04"
"11/03/2020 7:40:35 PM","614.40","24.14","23.00","20.00","23.19","24.14"
"11/03/2020 7:35:35 PM","615.80","24.11","23.00","20.00","23.19","24.11"
"11/03/2020 7:30:35 PM","632.60","24.07","23.00","20.00","23.18","24.07"
"11/03/2020 7:25:35 PM","672.60","24.00","23.00","20.00","23.18","24.00"
"11/03/2020 7:20:35 PM","668.60","23.83","23.00","20.00","23.16","23.83"
"11/03/2020 7:15:35 PM","698.80","23.49","23.00","20.00","23.15","23.49"
"11/03/2020 7:10:35 PM","750.00","21.93","23.00","20.00","23.19","21.93"
"11/03/2020 7:05:35 PM","751.60","19.22","23.00","20.00","23.29","19.22"
"11/03/2020 7:00:35 PM","763.80","19.14","23.00","20.00","23.34","19.14"
"11/03/2020 6:55:35 PM","788.40","20.97","23.00","20.00","23.37","20.97"
"11/03/2020 6:50:35 PM","786.00","21.11","23.00","20.00","23.40","21.11"
"11/03/2020 6:45:35 PM","803.80","20.98","23.00","20.00","23.42","20.98"
"11/03/2020 6:40:35 PM","840.60","20.99","23.00","20.00","23.44","20.99"
"11/03/2020 6:35:35 PM","856.40","20.86","23.00","20.00","23.45","20.86"
"11/03/2020 6:30:35 PM","853.00","20.71","23.00","20.00","23.46","20.71"
"11/03/2020 6:25:35 PM","870.60","20.47","23.00","20.00","23.48","20.47"
"11/03/2020 6:20:35 PM","894.60","20.32","23.00","20.00","23.51","20.32"
"11/03/2020 6:15:35 PM","887.00","20.27","23.00","20.00","23.55","20.27"
"11/03/2020 6:10:35 PM","848.60","20.38","23.00","20.00","23.57","20.38"
"11/03/2020 6:05:35 PM","667.40","20.71","23.00","20.00","23.54","20.71"
"11/03/2020 6:00:35 PM","830.60","20.67","23.00","20.00","23.51","20.67"
"11/03/2020 5:55:35 PM","863.60","20.78","23.00","20.00","23.52","20.78"
"11/03/2020 5:50:35 PM","838.40","20.83","23.00","20.00","23.52","20.83"
"11/03/2020 5:45:35 PM","822.20","20.83","23.00","20.00","23.53","20.83"
"11/03/2020 5:40:35 PM","830.00","20.87","23.00","20.00","23.53","20.87"
"11/03/2020 5:35:35 PM","843.60","20.87","23.00","20.00","23.54","20.87"
"11/03/2020 5:30:35 PM","838.00","20.96","23.00","20.00","23.53","20.96"
"11/03/2020 5:25:35 PM","835.60","21.05","23.00","20.00","23.53","21.05"
"11/03/2020 5:20:35 PM","829.40","21.26","23.00","20.00","23.53","21.26"
"11/03/2020 5:15:35 PM","807.00","21.29","23.00","20.00","23.51","21.29"
"11/03/2020 5:10:35 PM","808.00","21.31","23.00","20.00","23.51","21.31"
"11/03/2020 5:05:35 PM","794.00","21.45","23.00","20.00","23.50","21.45"
"11/03/2020 5:00:35 PM","815.00","21.52","23.00","20.00","23.49","21.52"
"11/03/2020 4:55:35 PM","807.20","21.67","23.00","20.00","23.47","21.67"
"11/03/2020 4:50:35 PM","779.40","21.89","23.00","20.00","23.44","21.89"
"11/03/2020 4:45:35 PM","758.80","21.86","23.00","20.00","23.42","21.86"
"11/03/2020 4:40:35 PM","739.00","21.75","23.00","20.00","23.42","21.75"
"11/03/2020 4:35:35 PM","735.60","21.77","23.00","20.00","23.41","21.77"
"11/03/2020 4:30:35 PM","724.20","21.89","23.00","20.00","23.41","21.89"
"11/03/2020 4:25:35 PM","725.60","21.89","23.00","20.00","23.41","21.89"
"11/03/2020 4:20:35 PM","738.20","21.89","23.00","20.00","23.41","21.89"
"11/03/2020 4:15:35 PM","717.40","21.91","23.00","20.00","23.41","21.91"
"11/03/2020 4:10:35 PM","714.20","21.90","23.00","20.00","23.40","21.90"
"11/03/2020 4:05:35 PM","731.20","21.90","23.00","20.00","23.40","21.90"
"11/03/2020 4:00:35 PM","708.20","21.90","23.00","20.00","23.40","21.90"
"11/03/2020 3:55:35 PM","735.60","21.89","23.00","20.00","23.40","21.89"
"11/03/2020 3:50:35 PM","738.40","21.96","23.00","20.00","23.39","21.96"
"11/03/2020 3:45:35 PM","725.20","21.93","23.00","20.00","23.38","21.93"
"11/03/2020 3:40:35 PM","717.00","21.93","23.00","20.00","23.37","21.93"
"11/03/2020 3:35:35 PM","724.60","21.95","23.00","20.00","23.38","21.95"
"11/03/2020 3:30:35 PM","719.00","21.97","23.00","20.00","23.39","21.97"
"11/03/2020 3:25:35 PM","715.20","21.98","23.00","20.00","23.39","21.98"
"11/03/2020 3:20:35 PM","724.40","22.04","23.00","20.00","23.39","22.04"
"11/03/2020 3:15:35 PM","713.00","22.11","23.00","20.00","23.38","22.11"
"11/03/2020 3:10:35 PM","724.60","22.31","23.00","20.00","23.37","22.31"
"11/03/2020 3:05:35 PM","694.40","22.30","23.00","20.00","23.36","22.30"
"11/03/2020 3:00:35 PM","701.80","22.30","23.00","20.00","23.35","22.30"
"11/03/2020 2:55:35 PM","704.20","22.31","23.00","20.00","23.35","22.31"
"11/03/2020 2:50:35 PM","697.00","22.35","23.00","20.00","23.35","22.35"
"11/03/2020 2:45:35 PM","668.60","22.33","23.00","20.00","23.34","22.33"
"11/03/2020 2:40:35 PM","658.60","22.27","23.00","20.00","23.34","22.27"
"11/03/2020 2:35:35 PM","689.60","22.22","23.00","20.00","23.35","22.22"
"11/03/2020 2:30:35 PM","670.60","22.37","23.00","20.00","23.35","22.37"
"11/03/2020 2:25:35 PM","684.80","22.54","23.00","20.00","23.35","22.54"
"11/03/2020 2:20:35 PM","690.20","22.78","23.00","20.00","23.33","22.78"
"11/03/2020 2:15:35 PM","715.60","22.75","23.00","20.00","23.32","22.75"
"11/03/2020 2:10:35 PM","716.00","22.67","23.00","20.00","23.32","22.67"
"11/03/2020 2:05:35 PM","686.20","22.55","23.00","20.00","23.31","22.55"
"11/03/2020 2:00:35 PM","689.80","22.42","23.00","20.00","23.31","22.42"
"11/03/2020 1:55:35 PM","690.60","22.39","23.00","20.00","23.31","22.39"
"11/03/2020 1:50:35 PM","704.80","22.32","23.00","20.00","23.30","22.32"
"11/03/2020 1:45:35 PM","690.60","22.26","23.00","20.00","23.30","22.26"
"11/03/2020 1:40:35 PM","692.00","22.08","23.00","20.00","23.31","22.08"
"11/03/2020 1:35:35 PM","701.00","22.00","23.00","20.00","23.32","22.00"
"11/03/2020 1:30:35 PM","701.20","21.90","23.00","20.00","23.33","21.90"
"11/03/2020 1:25:35 PM","702.00","21.90","23.00","20.00","23.34","21.90"
"11/03/2020 1:20:35 PM","718.00","22.03","23.00","20.00","23.35","22.03"
"11/03/2020 1:15:35 PM","706.00","22.02","23.00","20.00","23.35","22.02"
"11/03/2020 1:10:35 PM","700.00","21.94","23.00","20.00","23.36","21.94"
"11/03/2020 1:05:35 PM","717.20","21.84","23.00","20.00","23.36","21.84"
"11/03/2020 1:00:35 PM","701.60","21.83","23.00","20.00","23.37","21.83"
"11/03/2020 12:55:35 PM","703.00","21.95","23.00","20.00","23.38","21.95"
"11/03/2020 12:50:35 PM","683.20","22.29","23.00","20.00","23.37","22.29"
"11/03/2020 12:45:35 PM","682.00","22.63","23.00","20.00","23.37","22.63"
"11/03/2020 12:40:35 PM","642.00","23.54","23.00","20.00","23.32","23.54"
"11/03/2020 12:35:35 PM","646.20","23.93","23.00","20.00","23.27","23.93"
"11/03/2020 12:30:35 PM","624.40","23.91","23.00","20.00","23.24","23.91"
"11/03/2020 12:25:35 PM","636.20","22.72","23.00","20.00","23.24","22.72"
"11/03/2020 12:20:35 PM","645.80","22.69","23.00","20.00","23.25","22.69"
"11/03/2020 12:15:35 PM","640.20","22.68","23.00","20.00","23.25","22.68"
"11/03/2020 12:10:35 PM","649.00","22.64","23.00","20.00","23.25","22.64"
"11/03/2020 12:05:35 PM","628.40","22.63","23.00","20.00","23.25","22.63"
"11/03/2020 12:00:35 PM","622.00","22.57","23.00","20.00","23.25","22.57"
"11/03/2020 11:55:35 AM","606.80","22.44","23.00","20.00","23.25","22.44"
"11/03/2020 11:50:35 AM","620.80","22.20","23.00","20.00","23.26","22.20"
"11/03/2020 11:45:35 AM","621.20","21.86","23.00","20.00","23.28","21.86"
"11/03/2020 11:40:35 AM","612.80","21.86","23.00","20.00","23.29","21.86"
"11/03/2020 11:35:35 AM","618.40","21.91","23.00","20.00","23.31","21.91"
"11/03/2020 11:30:35 AM","597.40","21.99","23.00","20.00","23.32","21.99"
"11/03/2020 11:25:35 AM","587.60","22.15","23.00","20.00","23.33","22.15"
"11/03/2020 11:20:35 AM","597.80","22.42","23.00","20.00","23.33","22.42"
"11/03/2020 11:15:35 AM","596.20","22.92","23.00","20.00","23.32","22.92"
"11/03/2020 11:10:35 AM","592.00","24.10","23.00","20.00","23.28","24.10"
"11/03/2020 11:05:35 AM","563.20","24.14","23.00","20.00","23.24","24.14"
"11/03/2020 11:00:35 AM","580.60","22.40","23.00","20.00","23.20","22.40"
"11/03/2020 10:55:35 AM","557.40","22.56","25.00","21.00","23.15","22.56"
"11/03/2020 10:50:35 AM","561.60","22.49","25.00","21.00","23.10","22.49"
"11/03/2020 10:45:35 AM","555.80","22.42","25.00","21.00","23.04","22.42"
"11/03/2020 10:40:35 AM","560.40","22.34","25.00","21.00","22.99","22.34"
"11/03/2020 10:35:35 AM","563.80","22.26","25.00","21.00","22.93","22.26"
"11/03/2020 10:30:35 AM","546.80","22.17","25.00","21.00","22.86","22.17"
"11/03/2020 10:25:35 AM","563.80","22.08","25.00","21.00","22.80","22.08"
"11/03/2020 10:20:35 AM","567.00","21.98","25.00","21.00","22.73","21.98"
"11/03/2020 10:15:35 AM","566.40","21.88","25.00","21.00","22.66","21.88"
"11/03/2020 10:10:35 AM","568.60","21.79","25.00","21.00","22.59","21.79"
"11/03/2020 10:05:35 AM","581.40","21.69","25.00","21.00","22.51","21.69"
"11/03/2020 10:00:35 AM","558.80","21.60","25.00","21.00","22.43","21.60"
"11/03/2020 9:55:35 AM","562.20","21.52","25.00","21.00","22.35","21.52"
"11/03/2020 9:50:35 AM","569.40","21.43","25.00","21.00","22.28","21.43"
"11/03/2020 9:45:35 AM","547.20","21.35","25.00","21.00","22.20","21.35"
"11/03/2020 9:40:35 AM","565.80","21.29","25.00","21.00","22.12","21.29"
"11/03/2020 9:35:35 AM","575.20","21.22","25.00","21.00","22.05","21.22"
"11/03/2020 9:30:35 AM","569.20","21.14","25.00","21.00","21.97","21.14"
"11/03/2020 9:25:35 AM","578.00","21.07","25.00","21.00","21.89","21.07"
"11/03/2020 9:20:35 AM","594.00","21.01","25.00","21.00","21.82","21.01"
"11/03/2020 9:15:35 AM","547.00","20.94","25.00","21.00","21.74","20.94"
"11/03/2020 9:10:35 AM","576.80","20.85","25.00","21.00","21.67","20.85"
"11/03/2020 9:05:35 AM","554.40","20.78","25.00","21.00","21.60","20.78"
"11/03/2020 9:00:35 AM","560.20","20.72","25.00","21.00","21.53","20.72"
"11/03/2020 8:55:35 AM","562.20","20.66","25.00","21.00","21.46","20.66"
"11/03/2020 8:50:35 AM","560.20","20.60","25.00","21.00","21.40","20.60"
"11/03/2020 8:45:35 AM","567.60","20.55","25.00","21.00","21.35","20.55"
"11/03/2020 8:40:35 AM","568.60","20.51","25.00","21.00","21.30","20.51"
"11/03/2020 8:35:35 AM","563.20","20.48","25.00","21.00","21.25","20.48"
"11/03/2020 8:30:35 AM","560.60","20.46","25.00","21.00","21.20","20.46"
"11/03/2020 8:25:35 AM","551.00","20.44","25.00","21.00","21.17","20.44"
"11/03/2020 8:20:35 AM","559.20","20.44","25.00","21.00","21.13","20.44"
"11/03/2020 8:15:35 AM","567.60","20.45","25.00","21.00","21.10","20.45"
"11/03/2020 8:10:35 AM","565.20","20.48","25.00","21.00","21.06","20.48"
"11/03/2020 8:05:35 AM","556.40","20.52","25.00","21.00","21.04","20.52"
"11/03/2020 8:00:35 AM","584.80","20.57","25.00","21.00","21.02","20.57"
"11/03/2020 7:55:35 AM","561.00","20.65","25.00","21.00","21.01","20.65"
"11/03/2020 7:50:35 AM","558.80","20.77","25.00","21.00","21.00","20.77"
"11/03/2020 7:45:35 AM","575.60","20.81","25.00","21.00","21.00","20.81"
"11/03/2020 7:40:35 AM","546.40","20.80","25.00","21.00","21.00","20.80"
"11/03/2020 7:35:35 AM","560.40","20.77","25.00","21.00","21.00","20.77"
"11/03/2020 7:30:35 AM","544.60","20.77","25.00","21.00","21.00","20.77"
"11/03/2020 7:25:35 AM","561.40","20.79","25.00","21.00","21.00","20.79"
"11/03/2020 7:20:35 AM","553.20","20.80","25.00","21.00","21.00","20.80"
"11/03/2020 7:15:35 AM","548.00","20.81","25.00","21.00","20.99","20.81"
"11/03/2020 7:10:35 AM","542.00","20.82","25.00","21.00","20.99","20.82"
"11/03/2020 7:05:35 AM","550.60","20.83","25.00","21.00","21.00","20.83"
"11/03/2020 7:00:35 AM","542.80","20.93","25.00","21.00","21.00","20.93"
"11/03/2020 6:55:35 AM","534.60","20.95","25.00","21.00","21.00","20.95"
"11/03/2020 6:50:35 AM","526.80","20.94","25.00","21.00","20.99","20.94"
"11/03/2020 6:45:35 AM","531.00","20.91","25.00","21.00","20.99","20.91"
"11/03/2020 6:40:35 AM","524.40","20.77","25.00","21.00","21.00","20.77"
"11/03/2020 6:35:35 AM","552.00","20.64","25.00","21.00","21.00","20.64"
"11/03/2020 6:30:35 AM","548.00","20.75","25.00","21.00","20.99","20.75"
"11/03/2020 6:25:35 AM","544.40","20.39","25.00","21.00","21.00","20.39"
"11/03/2020 6:20:35 AM","545.40","20.45","25.00","21.00","21.00","20.45"
"11/03/2020 6:15:35 AM","539.00","20.54","25.00","21.00","21.02","20.54"
"11/03/2020 6:10:35 AM","551.00","20.63","25.00","21.00","21.03","20.63"
"11/03/2020 6:05:35 AM","528.60","20.74","25.00","21.00","21.04","20.74"
"11/03/2020 6:00:35 AM","532.80","20.85","25.00","21.00","21.05","20.85"
"11/03/2020 5:55:35 AM","531.20","20.97","25.00","21.00","21.05","20.97"
"11/03/2020 5:50:35 AM","525.20","21.08","25.00","21.00","21.06","21.08"
"11/03/2020 5:45:35 AM","533.60","21.18","25.00","21.00","21.07","21.18"
"11/03/2020 5:40:35 AM","551.60","21.21","23.00","20.00","21.07","21.21"
"11/03/2020 5:35:35 AM","544.20","21.18","23.00","20.00","21.07","21.18"
"11/03/2020 5:30:35 AM","531.60","21.13","23.00","20.00","21.06","21.13"
"11/03/2020 5:25:35 AM","555.60","21.07","23.00","20.00","21.06","21.07"
"11/03/2020 5:20:35 AM","552.20","20.95","23.00","20.00","21.05","20.95"
"11/03/2020 5:15:35 AM","539.60","20.72","23.00","20.00","21.07","20.72"
"11/03/2020 5:10:35 AM","550.00","20.16","23.00","20.00","21.11","20.16"
"11/03/2020 5:05:35 AM","534.20","19.14","25.00","21.00","21.10","19.14"
"11/03/2020 5:00:35 AM","542.20","19.15","25.00","21.00","21.08","19.15"
"11/03/2020 4:55:35 AM","528.00","19.17","25.00","21.00","21.09","19.17"
"11/03/2020 4:50:35 AM","531.00","19.19","25.00","21.00","21.10","19.19"
"11/03/2020 4:45:35 AM","545.80","19.22","25.00","21.00","21.11","19.22"
"11/03/2020 4:40:35 AM","525.60","19.24","25.00","21.00","21.13","19.24"
"11/03/2020 4:35:35 AM","527.40","19.25","25.00","21.00","21.13","19.25"
"11/03/2020 4:30:35 AM","537.20","19.27","25.00","21.00","21.15","19.27"
"11/03/2020 4:25:35 AM","523.60","19.30","25.00","21.00","21.17","19.30"
"11/03/2020 4:20:35 AM","522.00","19.33","25.00","21.00","21.18","19.33"
"11/03/2020 4:15:35 AM","523.20","19.35","25.00","21.00","21.19","19.35"
"11/03/2020 4:10:35 AM","547.00","19.37","25.00","21.00","21.20","19.37"
"11/03/2020 4:05:35 AM","546.60","19.39","25.00","21.00","21.21","19.39"
"11/03/2020 4:00:35 AM","519.20","19.42","25.00","21.00","21.23","19.42"
"11/03/2020 3:55:35 AM","532.60","19.46","25.00","21.00","21.24","19.46"
"11/03/2020 3:50:35 AM","558.80","19.49","25.00","21.00","21.26","19.49"
"11/03/2020 3:45:35 AM","537.60","19.53","25.00","21.00","21.27","19.53"
"11/03/2020 3:40:35 AM","527.80","19.55","25.00","21.00","21.28","19.55"
"11/03/2020 3:35:35 AM","534.60","19.57","25.00","21.00","21.30","19.57"
"11/03/2020 3:30:35 AM","535.60","19.60","25.00","21.00","21.32","19.60"
"11/03/2020 3:25:35 AM","525.60","19.63","25.00","21.00","21.33","19.63"
"11/03/2020 3:20:35 AM","525.20","19.66","25.00","21.00","21.35","19.66"
"11/03/2020 3:15:35 AM","525.00","19.70","25.00","21.00","21.36","19.70"
"11/03/2020 3:10:35 AM","539.00","19.74","25.00","21.00","21.38","19.74"
"11/03/2020 3:05:35 AM","544.20","19.77","25.00","21.00","21.39","19.77"
"11/03/2020 3:00:35 AM","531.60","19.80","25.00","21.00","21.41","19.80"
"11/03/2020 2:55:35 AM","540.60","19.83","25.00","21.00","21.42","19.83"
"11/03/2020 2:50:35 AM","530.60","19.87","25.00","21.00","21.44","19.87"
"11/03/2020 2:45:35 AM","521.20","19.90","25.00","21.00","21.45","19.90"
"11/03/2020 2:40:35 AM","514.60","19.93","25.00","21.00","21.47","19.93"
"11/03/2020 2:35:35 AM","522.60","19.96","25.00","21.00","21.49","19.96"
"11/03/2020 2:30:35 AM","531.60","19.99","25.00","21.00","21.51","19.99"
"11/03/2020 2:25:35 AM","523.20","20.02","25.00","21.00","21.52","20.02"
"11/03/2020 2:20:35 AM","510.00","20.05","25.00","21.00","21.53","20.05"
"11/03/2020 2:15:35 AM","541.60","20.09","25.00","21.00","21.55","20.09"
"11/03/2020 2:10:35 AM","524.20","20.12","25.00","21.00","21.57","20.12"
"11/03/2020 2:05:35 AM","526.00","20.15","25.00","21.00","21.58","20.15"
"11/03/2020 2:00:35 AM","526.80","20.18","25.00","21.00","21.59","20.18"
"11/03/2020 1:55:35 AM","534.40","20.21","25.00","21.00","21.61","20.21"
"11/03/2020 1:50:35 AM","534.20","20.25","25.00","21.00","21.63","20.25"
"11/03/2020 1:45:35 AM","536.00","20.27","25.00","21.00","21.64","20.27"
"11/03/2020 1:40:35 AM","527.60","20.30","25.00","21.00","21.66","20.30"
"11/03/2020 1:35:35 AM","498.40","20.34","25.00","21.00","21.67","20.34"
"11/03/2020 1:30:35 AM","518.40","20.36","25.00","21.00","21.68","20.36"
"11/03/2020 1:25:35 AM","507.20","20.39","25.00","21.00","21.70","20.39"
"11/03/2020 1:20:35 AM","513.40","20.43","25.00","21.00","21.71","20.43"
"11/03/2020 1:15:35 AM","522.00","20.45","25.00","21.00","21.73","20.45"
"11/03/2020 1:10:35 AM","535.80","20.49","25.00","21.00","21.75","20.49"
"11/03/2020 1:05:35 AM","520.80","20.52","25.00","21.00","21.76","20.52"
"11/03/2020 1:00:35 AM","505.60","20.54","25.00","21.00","21.77","20.54"
"11/03/2020 12:55:35 AM","533.60","20.58","25.00","21.00","21.79","20.58"
"11/03/2020 12:50:35 AM","513.40","20.60","25.00","21.00","21.80","20.60"
"11/03/2020 12:45:35 AM","523.80","20.63","25.00","21.00","21.81","20.63"
"11/03/2020 12:40:35 AM","512.80","20.66","25.00","21.00","21.83","20.66"
"11/03/2020 12:35:35 AM","517.40","20.68","25.00","21.00","21.84","20.68"
"11/03/2020 12:30:35 AM","512.00","20.71","25.00","21.00","21.86","20.71"
"11/03/2020 12:25:35 AM","517.00","20.74","25.00","21.00","21.88","20.74"
"11/03/2020 12:20:35 AM","522.80","20.78","25.00","21.00","21.89","20.78"
"11/03/2020 12:15:35 AM","500.40","20.80","25.00","21.00","21.91","20.80"
"11/03/2020 12:10:35 AM","506.80","20.83","25.00","21.00","21.93","20.83"
"11/03/2020 12:05:35 AM","536.00","20.86","25.00","21.00","21.95","20.86"
"11/03/2020 12:00:35 AM","512.80","20.90","25.00","21.00","21.97","20.90"
"10/03/2020 11:55:35 PM","528.20","20.93","25.00","21.00","21.99","20.93"
"10/03/2020 11:50:35 PM","507.80","20.97","25.00","21.00","22.01","20.97"
"10/03/2020 11:45:35 PM","510.80","21.01","25.00","21.00","22.03","21.01"
"10/03/2020 11:40:35 PM","514.60","21.06","25.00","21.00","22.05","21.06"
"10/03/2020 11:35:35 PM","506.60","21.09","25.00","21.00","22.07","21.09"
"10/03/2020 11:30:35 PM","509.80","21.13","25.00","21.00","22.09","21.13"
"10/03/2020 11:25:35 PM","503.60","21.17","25.00","21.00","22.10","21.17"
"10/03/2020 11:20:35 PM","529.20","21.21","25.00","21.00","22.12","21.21"
